,demand
0,3
1,4
2,1
3,5
4,5
5,5
6,2
7,3
8,2
9,5
10,4
11,4
12,1
13,3
14,2
15,3
16,1
17,4
18,3
19,1
20,4
21,2
22,5
23,2
24,1
25,4
26,5
27,3
28,4
29,5
30,5
31,1
32,2
33,5
34,2
35,1
36,1
37,1
38,4
39,1
40,4
41,2
42,1
43,3
44,2
45,5
46,4
47,2
48,3
49,1
50,5
51,2
52,4
53,3
54,4
55,1
56,2
57,5
58,5
59,3
60,5
61,5
62,5
63,5
64,5
65,1
66,1
67,4
68,1
69,5
70,3
71,1
72,1
73,5
74,1
75,5
76,2
77,5
78,5
79,3
80,4
81,4
82,4
83,2
84,5
85,4
86,3
87,5
88,3
89,3
90,2
91,1
92,3
93,1
94,4
95,3
96,5
97,4
98,5
99,2
100,5
101,4
102,5
103,5
104,2
105,5
106,3
107,4
108,1
109,3
110,4
111,2
112,5
113,1
114,5
115,5
116,4
117,5
118,1
119,3
120,1
121,3
122,4
123,4
124,4
125,3
126,1
127,3
128,4
129,2
130,5
131,4
132,5
133,1
134,1
135,4
136,2
137,4
138,3
139,1
140,4
141,4
142,1
143,5
144,5
145,4
146,1
147,3
148,4
149,3
150,4
151,5
152,3
153,4
154,1
155,1
156,4
157,5
158,2
159,3
160,5
161,5
162,3
163,5
164,1
165,2
166,5
167,1
168,1
169,2
170,1
171,1
172,3
173,3
174,4
175,2
176,2
177,3
178,3
179,3
180,5
181,2
182,2
183,3
184,3
185,2
186,1
187,2
188,4
189,4
190,1
191,4
192,2
193,2
194,1
195,1
196,1
197,2
198,1
199,4
200,4
201,2
202,4
203,3
204,5
205,3
206,5
207,5
208,4
209,2
210,4
211,3
212,4
213,4
214,4
215,5
216,1
217,1
218,5
219,1
220,2
221,3
222,4
223,3
224,1
225,2
226,4
227,5
228,5
229,4
230,1
231,1
232,1
233,2
234,3
235,3
236,5
237,5
238,5
239,5
240,1
241,2
242,2
243,2
244,2
245,4
246,1
247,1
248,2
249,3
250,3
251,2
252,1
253,2
254,2
255,1
256,1
257,2
258,3
259,3
260,1
261,2
262,4
263,2
264,5
265,3
266,2
267,5
268,5
269,3
270,3
271,1
272,5
273,5
274,3
275,4
276,3
277,2
278,2
279,5
280,2
281,2
282,4
283,2
284,2
285,1
286,5
287,4
