,demand
0,5
1,2
2,1
3,5
4,3
5,5
6,1
7,4
8,1
9,5
10,3
11,1
12,1
13,2
14,2
15,3
16,4
17,3
18,5
19,4
20,5
21,2
22,3
23,1
24,4
25,2
26,3
27,4
28,2
29,1
30,3
31,4
32,4
33,4
34,3
35,1
36,5
37,3
38,5
39,1
40,2
41,2
42,4
43,3
44,2
45,1
46,5
47,2
48,4
49,1
50,3
51,4
52,4
53,2
54,4
55,5
56,2
57,1
58,1
59,5
60,5
61,2
62,1
63,4
64,2
65,2
66,4
67,3
68,1
69,2
70,4
71,3
72,3
73,4
74,1
75,1
76,3
77,2
78,2
79,1
80,2
81,2
82,4
83,2
84,3
85,5
86,1
87,2
88,2
89,5
90,5
91,2
92,5
93,4
94,2
95,3
96,3
97,5
98,1
99,2
100,3
101,4
102,1
103,4
104,4
105,4
106,2
107,3
108,4
109,4
110,4
111,1
112,1
113,2
114,5
115,1
116,5
117,2
118,2
119,2
120,3
121,2
122,1
123,4
124,4
125,2
126,1
127,1
128,5
129,4
130,4
131,1
132,2
133,1
134,2
135,2
136,1
137,5
138,3
139,1
140,5
141,2
142,5
143,1
144,2
145,5
146,5
147,4
148,5
149,4
150,3
151,4
152,4
153,3
154,4
155,4
156,2
157,2
158,5
159,5
160,1
161,2
162,3
163,5
164,2
165,5
166,3
167,1
168,3
169,4
170,2
171,2
172,2
173,2
174,1
175,5
176,4
177,3
178,3
179,4
180,1
181,1
182,5
183,3
184,5
185,3
186,2
187,2
188,2
189,4
190,3
191,2
192,3
193,5
194,2
195,5
196,4
197,1
198,1
199,4
200,5
201,3
202,2
203,1
204,2
205,3
206,3
207,1
208,1
209,4
210,2
211,2
212,2
213,5
214,1
215,4
216,2
217,4
218,1
219,3
220,2
221,4
222,4
223,1
224,1
225,2
226,4
227,4
228,2
229,4
230,1
231,2
232,2
233,5
234,3
235,1
236,3
237,2
238,5
239,1
240,3
241,4
242,1
243,5
244,3
245,4
246,1
247,4
248,1
249,1
250,5
251,2
252,2
253,3
254,1
255,3
256,1
257,4
258,2
259,2
260,5
261,2
262,3
263,4
264,1
265,1
266,3
267,1
268,3
269,3
270,1
271,2
272,2
273,5
274,1
275,5
276,5
277,3
278,1
279,3
280,2
281,4
282,3
283,2
284,5
285,4
286,2
287,4
