,demand
0,3
1,5
2,1
3,5
4,5
5,2
6,3
7,2
8,4
9,1
10,2
11,1
12,4
13,1
14,5
15,4
16,5
17,3
18,3
19,2
20,2
21,4
22,1
23,1
24,2
25,3
26,5
27,4
28,2
29,5
30,1
31,2
32,3
33,2
34,2
35,1
36,4
37,1
38,5
39,4
40,4
41,5
42,2
43,5
44,5
45,5
46,2
47,3
48,3
49,4
50,5
51,1
52,5
53,2
54,2
55,3
56,3
57,1
58,5
59,5
60,3
61,3
62,2
63,5
64,2
65,3
66,5
67,4
68,4
69,1
70,1
71,3
72,2
73,5
74,1
75,4
76,5
77,4
78,2
79,3
80,5
81,3
82,2
83,2
84,5
85,4
86,3
87,4
88,2
89,4
90,5
91,1
92,4
93,5
94,2
95,2
96,2
97,4
98,1
99,1
100,3
101,5
102,5
103,5
104,5
105,4
106,2
107,1
108,2
109,4
110,1
111,3
112,2
113,2
114,5
115,1
116,2
117,1
118,3
119,1
120,4
121,3
122,2
123,4
124,3
125,2
126,3
127,1
128,5
129,3
130,2
131,2
132,2
133,1
134,4
135,1
136,3
137,2
138,5
139,3
140,3
141,4
142,3
143,3
144,5
145,1
146,3
147,3
148,3
149,4
150,5
151,5
152,4
153,4
154,3
155,4
156,5
157,2
158,3
159,4
160,4
161,3
162,3
163,5
164,3
165,1
166,1
167,3
168,2
169,3
170,5
171,2
172,4
173,4
174,1
175,4
176,1
177,3
178,3
179,3
180,2
181,3
182,2
183,1
184,4
185,1
186,2
187,5
188,3
189,4
190,2
191,3
192,5
193,1
194,2
195,1
196,5
197,2
198,4
199,3
200,5
201,5
202,1
203,3
204,1
205,3
206,3
207,2
208,5
209,3
210,5
211,5
212,3
213,1
214,4
215,3
216,3
217,5
218,1
219,4
220,2
221,5
222,2
223,4
224,4
225,4
226,5
227,5
228,4
229,1
230,1
231,4
232,3
233,3
234,4
235,1
236,3
237,5
238,1
239,1
240,3
241,1
242,3
243,1
244,5
245,1
246,2
247,5
248,2
249,1
250,5
251,3
252,1
253,2
254,1
255,4
256,5
257,4
258,1
259,4
260,2
261,5
262,5
263,3
264,5
265,3
266,2
267,1
268,3
269,1
270,1
271,3
272,2
273,5
274,3
275,3
276,2
277,5
278,2
279,3
280,3
281,5
282,5
283,4
284,2
285,1
286,1
287,1
