,demand
0,4
1,5
2,4
3,2
4,4
5,1
6,5
7,5
8,3
9,3
10,5
11,2
12,3
13,1
14,1
15,4
16,5
17,2
18,3
19,4
20,5
21,3
22,4
23,5
24,5
25,4
26,5
27,3
28,3
29,3
30,1
31,4
32,4
33,1
34,1
35,1
36,4
37,5
38,5
39,2
40,5
41,1
42,5
43,4
44,2
45,3
46,3
47,5
48,1
49,3
50,3
51,3
52,3
53,3
54,5
55,1
56,5
57,3
58,2
59,4
60,4
61,5
62,5
63,4
64,4
65,4
66,5
67,5
68,2
69,5
70,1
71,2
72,4
73,2
74,4
75,3
76,2
77,2
78,4
79,4
80,2
81,3
82,5
83,4
84,3
85,4
86,5
87,2
88,3
89,1
90,1
91,3
92,5
93,5
94,4
95,3
96,5
97,2
98,5
99,4
100,4
101,1
102,4
103,2
104,1
105,5
106,3
107,5
108,4
109,5
110,1
111,2
112,2
113,4
114,1
115,1
116,1
117,5
118,2
119,1
120,1
121,5
122,3
123,3
124,5
125,4
126,5
127,2
128,4
129,2
130,1
131,3
132,2
133,5
134,5
135,3
136,4
137,4
138,1
139,3
140,5
141,4
142,1
143,4
144,3
145,5
146,3
147,3
148,4
149,4
150,5
151,2
152,2
153,3
154,5
155,4
156,5
157,5
158,2
159,4
160,3
161,5
162,3
163,4
164,3
165,3
166,5
167,1
168,5
169,2
170,1
171,2
172,2
173,1
174,4
175,1
176,3
177,4
178,4
179,1
180,2
181,5
182,4
183,1
184,4
185,2
186,3
187,2
188,1
189,2
190,1
191,4
192,2
193,3
194,4
195,2
196,1
197,2
198,4
199,2
200,5
201,1
202,3
203,3
204,1
205,1
206,4
207,4
208,3
209,1
210,2
211,4
212,1
213,3
214,1
215,5
216,3
217,4
218,4
219,4
220,1
221,3
222,3
223,1
224,2
225,2
226,3
227,4
228,3
229,1
230,4
231,5
232,4
233,3
234,3
235,2
236,5
237,2
238,1
239,1
240,2
241,3
242,1
243,3
244,2
245,4
246,1
247,4
248,2
249,2
250,3
251,4
252,4
253,5
254,5
255,5
256,2
257,4
258,2
259,5
260,5
261,4
262,3
263,5
264,2
265,5
266,1
267,4
268,3
269,4
270,4
271,4
272,2
273,1
274,4
275,1
276,1
277,5
278,2
279,5
280,2
281,2
282,3
283,2
284,5
285,2
286,2
287,4
