,demand
0,3
1,2
2,3
3,1
4,3
5,2
6,1
7,1
8,3
9,4
10,3
11,3
12,3
13,4
14,5
15,1
16,2
17,4
18,3
19,2
20,5
21,2
22,3
23,2
24,2
25,4
26,5
27,4
28,2
29,5
30,1
31,2
32,4
33,3
34,2
35,5
36,4
37,1
38,2
39,1
40,3
41,3
42,3
43,1
44,2
45,1
46,1
47,3
48,3
49,2
50,3
51,2
52,3
53,3
54,4
55,4
56,3
57,4
58,5
59,2
60,2
61,2
62,4
63,1
64,2
65,3
66,2
67,1
68,3
69,3
70,3
71,4
72,3
73,2
74,3
75,5
76,4
77,2
78,2
79,1
80,4
81,1
82,4
83,2
84,2
85,5
86,5
87,4
88,1
89,5
90,3
91,4
92,3
93,2
94,4
95,4
96,1
97,1
98,4
99,4
100,3
101,4
102,3
103,1
104,5
105,5
106,5
107,1
108,5
109,3
110,4
111,5
112,1
113,5
114,5
115,5
116,5
117,4
118,5
119,5
120,5
121,3
122,3
123,2
124,1
125,4
126,3
127,4
128,3
129,4
130,2
131,2
132,4
133,4
134,2
135,4
136,4
137,1
138,3
139,5
140,4
141,3
142,4
143,4
144,2
145,4
146,3
147,3
148,2
149,5
150,5
151,2
152,5
153,2
154,2
155,4
156,4
157,2
158,2
159,3
160,4
161,4
162,2
163,3
164,2
165,3
166,4
167,5
168,1
169,4
170,4
171,3
172,4
173,1
174,1
175,1
176,1
177,1
178,5
179,1
180,2
181,1
182,2
183,1
184,1
185,2
186,3
187,4
188,3
189,3
190,1
191,3
192,4
193,3
194,4
195,5
196,4
197,4
198,5
199,4
200,2
201,3
202,1
203,5
204,2
205,1
206,1
207,4
208,4
209,4
210,4
211,1
212,1
213,2
214,2
215,4
216,4
217,2
218,1
219,1
220,1
221,2
222,1
223,5
224,3
225,3
226,1
227,5
228,1
229,3
230,4
231,1
232,3
233,1
234,1
235,4
236,5
237,4
238,4
239,3
240,1
241,4
242,3
243,1
244,4
245,1
246,5
247,2
248,2
249,5
250,2
251,4
252,5
253,1
254,4
255,3
256,4
257,1
258,2
259,1
260,1
261,3
262,3
263,1
264,1
265,1
266,2
267,3
268,2
269,5
270,2
271,1
272,4
273,3
274,1
275,1
276,1
277,1
278,1
279,3
280,5
281,3
282,3
283,3
284,3
285,4
286,2
287,4
