,demand
0,4
1,2
2,4
3,1
4,4
5,2
6,5
7,4
8,1
9,1
10,3
11,2
12,1
13,4
14,4
15,5
16,2
17,2
18,1
19,2
20,5
21,1
22,3
23,3
24,3
25,2
26,5
27,4
28,3
29,3
30,3
31,2
32,5
33,5
34,4
35,2
36,2
37,5
38,5
39,2
40,3
41,2
42,1
43,5
44,3
45,2
46,4
47,3
48,5
49,5
50,3
51,5
52,3
53,3
54,5
55,3
56,5
57,1
58,4
59,2
60,2
61,3
62,5
63,3
64,2
65,5
66,4
67,5
68,2
69,2
70,5
71,2
72,4
73,3
74,3
75,4
76,4
77,1
78,4
79,3
80,5
81,1
82,4
83,4
84,4
85,1
86,2
87,3
88,1
89,1
90,3
91,2
92,2
93,4
94,3
95,5
96,1
97,3
98,3
99,5
100,5
101,2
102,5
103,2
104,1
105,2
106,3
107,2
108,4
109,4
110,5
111,2
112,3
113,4
114,3
115,5
116,2
117,2
118,5
119,3
120,5
121,5
122,3
123,3
124,5
125,3
126,1
127,5
128,5
129,3
130,2
131,4
132,4
133,1
134,5
135,5
136,1
137,1
138,2
139,4
140,4
141,3
142,5
143,1
144,5
145,4
146,2
147,3
148,4
149,3
150,4
151,1
152,2
153,4
154,2
155,1
156,5
157,1
158,2
159,5
160,2
161,1
162,5
163,1
164,4
165,4
166,4
167,3
168,5
169,5
170,3
171,1
172,4
173,3
174,5
175,1
176,1
177,5
178,5
179,1
180,5
181,1
182,5
183,5
184,4
185,1
186,2
187,1
188,2
189,2
190,4
191,4
192,4
193,3
194,1
195,2
196,3
197,1
198,2
199,4
200,2
201,4
202,4
203,4
204,3
205,2
206,2
207,1
208,3
209,5
210,4
211,2
212,2
213,1
214,3
215,3
216,4
217,5
218,5
219,5
220,2
221,1
222,3
223,3
224,5
225,5
226,2
227,1
228,2
229,3
230,2
231,2
232,1
233,2
234,3
235,2
236,2
237,4
238,5
239,1
240,2
241,3
242,4
243,3
244,2
245,5
246,5
247,2
248,4
249,3
250,3
251,1
252,3
253,3
254,4
255,1
256,2
257,1
258,3
259,2
260,3
261,4
262,5
263,5
264,2
265,4
266,1
267,2
268,3
269,1
270,1
271,2
272,5
273,1
274,3
275,3
276,2
277,3
278,4
279,4
280,1
281,2
282,1
283,3
284,2
285,2
286,1
287,2
