,demand
0,4
1,2
2,4
3,1
4,4
5,2
6,5
7,3
8,2
9,2
10,5
11,2
12,3
13,2
14,1
15,2
16,1
17,2
18,5
19,2
20,3
21,2
22,3
23,5
24,1
25,2
26,2
27,1
28,3
29,3
30,2
31,5
32,4
33,1
34,1
35,3
36,5
37,5
38,3
39,4
40,3
41,3
42,1
43,3
44,3
45,2
46,2
47,4
48,2
49,3
50,2
51,1
52,1
53,2
54,2
55,3
56,2
57,5
58,3
59,2
60,2
61,3
62,2
63,5
64,5
65,2
66,2
67,4
68,1
69,1
70,1
71,1
72,4
73,3
74,1
75,4
76,2
77,3
78,3
79,4
80,2
81,2
82,3
83,5
84,5
85,5
86,1
87,5
88,5
89,2
90,3
91,5
92,1
93,4
94,4
95,2
96,4
97,2
98,1
99,2
100,1
101,1
102,2
103,3
104,2
105,4
106,3
107,1
108,1
109,4
110,2
111,5
112,3
113,4
114,4
115,1
116,5
117,5
118,4
119,1
120,2
121,3
122,4
123,4
124,3
125,2
126,1
127,5
128,3
129,2
130,3
131,5
132,4
133,4
134,4
135,3
136,4
137,1
138,1
139,3
140,3
141,3
142,4
143,4
144,2
145,3
146,4
147,1
148,2
149,2
150,4
151,2
152,1
153,2
154,3
155,2
156,1
157,4
158,5
159,1
160,3
161,2
162,3
163,1
164,5
165,1
166,3
167,4
168,4
169,2
170,4
171,3
172,4
173,2
174,1
175,3
176,5
177,5
178,5
179,3
180,4
181,3
182,4
183,5
184,2
185,5
186,2
187,5
188,4
189,5
190,4
191,1
192,5
193,3
194,4
195,5
196,2
197,1
198,3
199,1
200,2
201,5
202,3
203,2
204,4
205,3
206,4
207,2
208,3
209,3
210,4
211,5
212,5
213,4
214,3
215,5
216,2
217,2
218,3
219,2
220,3
221,1
222,4
223,2
224,3
225,1
226,5
227,5
228,5
229,3
230,2
231,3
232,4
233,3
234,3
235,1
236,4
237,1
238,1
239,4
240,3
241,2
242,5
243,1
244,5
245,5
246,4
247,3
248,5
249,3
250,1
251,3
252,1
253,5
254,2
255,3
256,1
257,2
258,4
259,1
260,5
261,2
262,4
263,5
264,2
265,5
266,2
267,1
268,3
269,1
270,5
271,4
272,2
273,2
274,3
275,2
276,3
277,5
278,5
279,2
280,3
281,5
282,1
283,4
284,3
285,1
286,4
287,4
