,demand
0,0
1,0
2,0
3,0
4,6
5,0
6,0
7,0
8,9
9,0
10,0
11,8
12,0
13,7
14,0
15,10
16,0
17,6
18,0
19,0
20,0
21,0
22,9
23,0
24,0
25,0
26,0
27,8
28,9
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,7
38,0
39,0
40,8
41,0
42,0
43,10
44,8
45,0
46,0
47,0
48,0
49,0
50,8
51,0
52,9
53,0
54,7
55,0
56,0
57,9
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,8
72,8
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,6
83,0
84,0
85,0
86,0
87,0
88,9
89,7
90,0
91,0
92,0
93,8
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,9
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,7
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,8
125,0
126,0
127,6
128,0
129,0
130,0
131,9
132,0
133,0
134,7
135,0
136,0
137,0
138,0
139,10
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,8
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,7
164,0
165,0
166,0
167,0
168,10
169,6
170,0
171,6
172,10
173,0
174,6
175,6
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,9
184,0
185,6
186,0
187,10
188,0
189,0
190,0
191,0
192,9
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,10
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,9
219,0
220,8
221,0
222,0
223,9
224,0
225,0
226,0
227,0
228,0
229,6
230,9
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,9
245,0
246,0
247,0
248,0
249,7
250,6
251,0
252,0
253,0
254,0
255,10
256,0
257,9
258,0
259,0
260,0
261,0
262,8
263,0
264,0
265,0
266,0
267,9
268,6
269,0
270,0
271,6
272,6
273,0
274,0
275,0
276,0
277,0
278,10
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,10
