,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,7
7,0
8,0
9,0
10,9
11,0
12,0
13,0
14,0
15,8
16,0
17,0
18,0
19,8
20,0
21,0
22,0
23,9
24,0
25,8
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,9
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,7
51,9
52,0
53,0
54,8
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,6
68,8
69,0
70,0
71,0
72,0
73,9
74,0
75,0
76,0
77,0
78,8
79,8
80,0
81,0
82,0
83,0
84,0
85,0
86,9
87,0
88,0
89,8
90,0
91,0
92,8
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,6
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,7
114,8
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,8
125,0
126,0
127,0
128,8
129,0
130,10
131,0
132,0
133,0
134,10
135,8
136,0
137,6
138,0
139,0
140,0
141,0
142,0
143,7
144,0
145,0
146,6
147,0
148,0
149,8
150,0
151,0
152,0
153,0
154,8
155,8
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,7
167,9
168,0
169,7
170,0
171,0
172,9
173,9
174,0
175,0
176,0
177,10
178,0
179,8
180,9
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,10
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,8
205,0
206,0
207,0
208,0
209,0
210,6
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,7
221,0
222,0
223,7
224,7
225,0
226,0
227,0
228,0
229,0
230,8
231,7
232,0
233,0
234,0
235,0
236,0
237,0
238,7
239,0
240,0
241,7
242,0
243,0
244,10
245,10
246,0
247,0
248,0
249,10
250,10
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,7
259,0
260,0
261,9
262,0
263,0
264,0
265,0
266,0
267,0
268,6
269,7
270,0
271,0
272,0
273,6
274,7
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
