,demand
0,0
1,0
2,0
3,10
4,7
5,0
6,0
7,9
8,9
9,8
10,9
11,0
12,0
13,7
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,6
23,0
24,0
25,0
26,0
27,10
28,0
29,0
30,6
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,7
44,0
45,8
46,0
47,7
48,0
49,0
50,0
51,8
52,0
53,0
54,9
55,0
56,0
57,0
58,10
59,9
60,0
61,0
62,0
63,0
64,0
65,0
66,10
67,0
68,0
69,7
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,10
83,0
84,0
85,0
86,0
87,9
88,10
89,0
90,0
91,0
92,10
93,0
94,0
95,8
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,9
104,0
105,0
106,10
107,8
108,0
109,0
110,8
111,0
112,0
113,0
114,6
115,0
116,0
117,0
118,8
119,0
120,0
121,0
122,0
123,0
124,0
125,10
126,7
127,7
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,7
139,0
140,0
141,0
142,10
143,0
144,0
145,7
146,8
147,0
148,0
149,9
150,0
151,0
152,0
153,8
154,0
155,0
156,0
157,6
158,9
159,9
160,6
161,0
162,0
163,0
164,0
165,0
166,0
167,7
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,8
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,9
195,7
196,0
197,0
198,0
199,0
200,8
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,10
218,0
219,0
220,0
221,7
222,8
223,0
224,0
225,0
226,8
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,7
239,10
240,0
241,0
242,0
243,10
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,8
252,0
253,0
254,0
255,0
256,7
257,0
258,7
259,0
260,0
261,8
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,6
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
