,demand
0,1
1,4
2,5
3,5
4,1
5,3
6,1
7,1
8,1
9,2
10,5
11,4
12,1
13,1
14,3
15,2
16,5
17,3
18,2
19,4
20,3
21,3
22,4
23,2
24,4
25,2
26,3
27,2
28,1
29,4
30,4
31,1
32,2
33,3
34,4
35,1
36,3
37,1
38,2
39,3
40,5
41,2
42,4
43,3
44,3
45,1
46,3
47,1
48,5
49,4
50,4
51,2
52,3
53,5
54,4
55,4
56,4
57,1
58,5
59,4
60,2
61,5
62,5
63,1
64,2
65,3
66,2
67,5
68,3
69,4
70,2
71,1
72,2
73,1
74,2
75,4
76,4
77,2
78,5
79,5
80,1
81,5
82,1
83,3
84,5
85,4
86,3
87,3
88,1
89,2
90,4
91,1
92,2
93,1
94,5
95,5
96,1
97,2
98,1
99,2
100,3
101,5
102,2
103,2
104,3
105,3
106,2
107,1
108,5
109,5
110,5
111,3
112,4
113,5
114,3
115,2
116,2
117,4
118,3
119,2
120,3
121,3
122,4
123,3
124,1
125,3
126,4
127,5
128,1
129,5
130,4
131,3
132,5
133,1
134,5
135,5
136,4
137,1
138,2
139,5
140,4
141,5
142,2
143,2
144,2
145,5
146,5
147,5
148,2
149,4
150,1
151,2
152,3
153,2
154,3
155,2
156,2
157,5
158,4
159,3
160,2
161,5
162,4
163,1
164,2
165,2
166,2
167,3
168,2
169,4
170,3
171,1
172,2
173,4
174,4
175,5
176,1
177,5
178,2
179,1
180,1
181,1
182,3
183,4
184,5
185,1
186,1
187,4
188,5
189,4
190,3
191,2
192,4
193,3
194,5
195,1
196,2
197,2
198,1
199,3
200,3
201,3
202,1
203,5
204,5
205,2
206,2
207,2
208,4
209,1
210,2
211,1
212,2
213,4
214,4
215,3
216,3
217,4
218,3
219,1
220,1
221,1
222,4
223,4
224,4
225,1
226,3
227,3
228,4
229,3
230,5
231,1
232,2
233,2
234,1
235,3
236,1
237,1
238,2
239,4
240,4
241,1
242,1
243,1
244,4
245,3
246,4
247,5
248,4
249,5
250,1
251,5
252,4
253,1
254,4
255,3
256,1
257,1
258,1
259,2
260,4
261,1
262,3
263,5
264,4
265,1
266,1
267,2
268,1
269,3
270,2
271,2
272,3
273,5
274,4
275,2
276,1
277,3
278,1
279,1
280,4
281,5
282,3
283,2
284,3
285,1
286,1
287,4
