,demand
0,7
1,6
2,0
3,0
4,0
5,0
6,8
7,0
8,0
9,0
10,6
11,0
12,0
13,0
14,0
15,0
16,0
17,10
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,8
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,6
39,10
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,10
48,0
49,6
50,0
51,0
52,0
53,7
54,0
55,0
56,0
57,0
58,7
59,0
60,0
61,8
62,0
63,0
64,7
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,9
76,0
77,6
78,0
79,0
80,0
81,0
82,0
83,0
84,9
85,8
86,0
87,0
88,0
89,6
90,0
91,0
92,0
93,9
94,0
95,0
96,7
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,8
105,0
106,0
107,9
108,0
109,0
110,0
111,0
112,6
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,7
122,0
123,0
124,0
125,10
126,0
127,0
128,6
129,0
130,6
131,0
132,0
133,0
134,0
135,0
136,0
137,7
138,8
139,0
140,8
141,0
142,6
143,0
144,6
145,8
146,0
147,6
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,8
158,0
159,0
160,9
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,9
169,0
170,0
171,0
172,0
173,8
174,6
175,0
176,0
177,0
178,0
179,0
180,9
181,0
182,0
183,0
184,0
185,6
186,0
187,0
188,0
189,0
190,0
191,8
192,0
193,0
194,0
195,0
196,0
197,0
198,10
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,8
219,0
220,0
221,0
222,0
223,0
224,0
225,8
226,0
227,6
228,0
229,0
230,6
231,0
232,0
233,0
234,0
235,0
236,0
237,8
238,0
239,0
240,0
241,7
242,0
243,0
244,10
245,0
246,0
247,8
248,0
249,0
250,0
251,0
252,9
253,0
254,0
255,9
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,7
266,0
267,9
268,0
269,0
270,0
271,6
272,0
273,10
274,0
275,0
276,0
277,0
278,0
279,9
280,0
281,0
282,8
283,0
284,0
285,0
286,0
287,0
