,demand
0,3
1,4
2,1
3,1
4,3
5,1
6,4
7,2
8,1
9,4
10,2
11,4
12,1
13,5
14,3
15,2
16,3
17,1
18,5
19,2
20,4
21,4
22,5
23,4
24,3
25,2
26,5
27,5
28,2
29,1
30,1
31,4
32,3
33,1
34,5
35,5
36,4
37,1
38,3
39,2
40,4
41,2
42,2
43,5
44,3
45,1
46,1
47,4
48,3
49,4
50,3
51,1
52,5
53,3
54,5
55,3
56,4
57,5
58,2
59,4
60,3
61,1
62,5
63,3
64,4
65,2
66,3
67,5
68,5
69,5
70,4
71,1
72,4
73,1
74,1
75,1
76,4
77,3
78,1
79,1
80,1
81,5
82,4
83,1
84,5
85,5
86,3
87,2
88,2
89,3
90,1
91,4
92,2
93,1
94,2
95,3
96,2
97,1
98,5
99,1
100,2
101,4
102,3
103,1
104,3
105,5
106,4
107,3
108,2
109,2
110,2
111,1
112,1
113,2
114,1
115,1
116,4
117,5
118,3
119,1
120,1
121,4
122,1
123,4
124,2
125,5
126,5
127,5
128,2
129,5
130,5
131,4
132,1
133,4
134,5
135,4
136,2
137,2
138,2
139,5
140,1
141,5
142,3
143,2
144,3
145,5
146,4
147,2
148,1
149,1
150,2
151,2
152,5
153,5
154,4
155,2
156,4
157,5
158,4
159,3
160,2
161,3
162,1
163,1
164,3
165,3
166,4
167,3
168,5
169,2
170,2
171,5
172,5
173,4
174,4
175,1
176,2
177,4
178,5
179,2
180,3
181,4
182,1
183,5
184,5
185,5
186,3
187,5
188,5
189,3
190,5
191,4
192,2
193,2
194,5
195,3
196,4
197,3
198,1
199,5
200,5
201,5
202,3
203,1
204,5
205,5
206,5
207,5
208,2
209,1
210,2
211,3
212,5
213,3
214,1
215,3
216,3
217,1
218,3
219,4
220,1
221,3
222,4
223,3
224,5
225,1
226,2
227,3
228,4
229,2
230,3
231,3
232,2
233,5
234,2
235,3
236,4
237,1
238,4
239,5
240,4
241,2
242,4
243,4
244,2
245,2
246,4
247,1
248,4
249,2
250,2
251,5
252,5
253,2
254,2
255,2
256,2
257,5
258,4
259,4
260,2
261,2
262,4
263,1
264,1
265,3
266,2
267,5
268,5
269,5
270,2
271,2
272,1
273,4
274,2
275,4
276,2
277,3
278,3
279,5
280,4
281,4
282,2
283,2
284,4
285,4
286,4
287,1
