,demand
0,5
1,5
2,5
3,4
4,1
5,5
6,4
7,4
8,5
9,1
10,2
11,5
12,4
13,1
14,5
15,2
16,3
17,2
18,5
19,1
20,2
21,4
22,5
23,3
24,3
25,5
26,2
27,4
28,1
29,5
30,1
31,2
32,5
33,3
34,5
35,5
36,5
37,5
38,1
39,4
40,4
41,2
42,4
43,5
44,3
45,2
46,3
47,2
48,1
49,2
50,3
51,5
52,3
53,5
54,2
55,2
56,5
57,1
58,5
59,5
60,2
61,3
62,2
63,2
64,5
65,3
66,5
67,4
68,4
69,3
70,4
71,1
72,2
73,2
74,1
75,3
76,5
77,4
78,1
79,5
80,1
81,3
82,5
83,2
84,3
85,4
86,2
87,5
88,3
89,3
90,5
91,2
92,5
93,2
94,4
95,3
96,2
97,5
98,2
99,2
100,3
101,1
102,1
103,1
104,2
105,2
106,2
107,5
108,5
109,4
110,1
111,2
112,1
113,2
114,1
115,1
116,5
117,3
118,4
119,2
120,5
121,3
122,2
123,1
124,1
125,4
126,5
127,3
128,4
129,5
130,3
131,4
132,5
133,4
134,2
135,1
136,1
137,5
138,1
139,2
140,2
141,1
142,1
143,3
144,1
145,2
146,2
147,4
148,3
149,4
150,5
151,1
152,5
153,1
154,1
155,1
156,5
157,2
158,5
159,5
160,1
161,4
162,1
163,2
164,2
165,2
166,2
167,4
168,3
169,4
170,3
171,5
172,5
173,5
174,3
175,4
176,4
177,5
178,2
179,3
180,3
181,2
182,1
183,2
184,5
185,1
186,3
187,3
188,5
189,4
190,4
191,4
192,3
193,2
194,1
195,4
196,4
197,1
198,4
199,5
200,4
201,4
202,5
203,1
204,4
205,3
206,4
207,2
208,1
209,3
210,2
211,4
212,5
213,2
214,2
215,2
216,5
217,3
218,4
219,2
220,3
221,2
222,2
223,5
224,3
225,4
226,1
227,5
228,3
229,1
230,5
231,5
232,4
233,1
234,3
235,2
236,4
237,3
238,4
239,5
240,4
241,5
242,5
243,5
244,1
245,5
246,4
247,5
248,4
249,2
250,5
251,1
252,1
253,1
254,1
255,3
256,1
257,2
258,4
259,2
260,2
261,1
262,5
263,1
264,2
265,5
266,1
267,1
268,2
269,1
270,5
271,3
272,5
273,1
274,3
275,5
276,4
277,4
278,4
279,4
280,1
281,5
282,2
283,4
284,5
285,4
286,2
287,1
