,demand
0,1
1,3
2,5
3,3
4,2
5,1
6,2
7,1
8,3
9,2
10,2
11,4
12,1
13,4
14,4
15,5
16,5
17,5
18,4
19,3
20,4
21,3
22,4
23,2
24,2
25,2
26,5
27,4
28,1
29,2
30,3
31,2
32,3
33,1
34,4
35,2
36,4
37,2
38,4
39,2
40,1
41,5
42,1
43,5
44,1
45,4
46,3
47,4
48,4
49,2
50,2
51,5
52,1
53,3
54,3
55,2
56,5
57,4
58,3
59,1
60,5
61,5
62,1
63,3
64,2
65,4
66,1
67,1
68,4
69,4
70,1
71,1
72,5
73,4
74,2
75,2
76,4
77,5
78,2
79,5
80,4
81,3
82,3
83,2
84,3
85,4
86,4
87,1
88,2
89,1
90,1
91,4
92,2
93,3
94,5
95,5
96,3
97,4
98,3
99,3
100,2
101,1
102,5
103,4
104,2
105,3
106,1
107,2
108,4
109,4
110,1
111,2
112,3
113,5
114,1
115,4
116,5
117,5
118,5
119,5
120,5
121,4
122,2
123,4
124,2
125,3
126,1
127,3
128,2
129,2
130,5
131,5
132,3
133,1
134,3
135,3
136,4
137,5
138,1
139,2
140,3
141,2
142,3
143,3
144,4
145,5
146,3
147,3
148,4
149,1
150,2
151,4
152,5
153,1
154,4
155,4
156,4
157,1
158,3
159,2
160,5
161,3
162,2
163,2
164,3
165,2
166,2
167,1
168,4
169,2
170,5
171,5
172,3
173,2
174,3
175,5
176,4
177,2
178,4
179,3
180,4
181,5
182,2
183,4
184,3
185,2
186,5
187,4
188,5
189,4
190,2
191,4
192,2
193,1
194,2
195,2
196,1
197,3
198,2
199,3
200,1
201,5
202,3
203,5
204,1
205,1
206,4
207,3
208,1
209,1
210,5
211,2
212,4
213,2
214,2
215,5
216,2
217,4
218,4
219,1
220,3
221,5
222,2
223,1
224,1
225,1
226,5
227,3
228,3
229,3
230,4
231,2
232,1
233,1
234,2
235,2
236,3
237,5
238,3
239,4
240,1
241,4
242,4
243,3
244,3
245,4
246,3
247,1
248,5
249,5
250,4
251,3
252,3
253,5
254,2
255,1
256,4
257,2
258,3
259,5
260,4
261,3
262,4
263,5
264,4
265,4
266,2
267,1
268,3
269,3
270,1
271,4
272,4
273,2
274,3
275,4
276,1
277,1
278,4
279,1
280,2
281,4
282,5
283,5
284,2
285,4
286,1
287,4
