,demand
0,5
1,4
2,1
3,5
4,2
5,4
6,2
7,5
8,2
9,4
10,2
11,5
12,3
13,4
14,5
15,3
16,4
17,2
18,3
19,5
20,2
21,4
22,4
23,1
24,2
25,2
26,2
27,4
28,1
29,2
30,1
31,1
32,3
33,5
34,3
35,4
36,1
37,2
38,2
39,5
40,5
41,4
42,4
43,1
44,5
45,3
46,3
47,3
48,4
49,5
50,5
51,3
52,5
53,1
54,2
55,3
56,5
57,2
58,3
59,2
60,3
61,5
62,4
63,5
64,2
65,5
66,4
67,2
68,4
69,3
70,3
71,2
72,4
73,2
74,1
75,3
76,4
77,1
78,4
79,3
80,1
81,1
82,3
83,3
84,4
85,1
86,4
87,3
88,3
89,5
90,3
91,1
92,3
93,2
94,2
95,5
96,1
97,5
98,5
99,2
100,4
101,4
102,3
103,5
104,1
105,3
106,2
107,1
108,5
109,5
110,3
111,1
112,4
113,5
114,4
115,2
116,2
117,4
118,3
119,3
120,4
121,5
122,4
123,1
124,4
125,1
126,2
127,5
128,3
129,4
130,4
131,4
132,4
133,3
134,2
135,3
136,1
137,2
138,4
139,3
140,1
141,3
142,5
143,1
144,5
145,4
146,2
147,5
148,3
149,2
150,2
151,1
152,2
153,3
154,3
155,4
156,4
157,3
158,5
159,2
160,1
161,5
162,2
163,3
164,2
165,1
166,3
167,5
168,2
169,2
170,2
171,2
172,4
173,2
174,5
175,1
176,1
177,2
178,2
179,1
180,4
181,1
182,2
183,5
184,1
185,2
186,3
187,1
188,1
189,4
190,5
191,5
192,4
193,2
194,5
195,5
196,4
197,5
198,3
199,2
200,4
201,1
202,3
203,4
204,3
205,1
206,1
207,4
208,2
209,2
210,3
211,3
212,3
213,1
214,2
215,4
216,2
217,4
218,3
219,1
220,2
221,1
222,1
223,2
224,4
225,1
226,3
227,2
228,1
229,3
230,5
231,2
232,3
233,2
234,5
235,5
236,1
237,5
238,1
239,3
240,2
241,4
242,2
243,3
244,3
245,4
246,5
247,4
248,3
249,1
250,5
251,3
252,4
253,3
254,5
255,5
256,5
257,4
258,5
259,4
260,4
261,5
262,2
263,3
264,4
265,5
266,3
267,1
268,2
269,4
270,1
271,5
272,1
273,1
274,1
275,5
276,5
277,3
278,5
279,4
280,3
281,3
282,1
283,3
284,2
285,3
286,2
287,2
