,demand
0,5
1,4
2,5
3,2
4,5
5,1
6,1
7,2
8,2
9,1
10,5
11,4
12,3
13,2
14,3
15,3
16,1
17,3
18,3
19,5
20,5
21,5
22,2
23,2
24,2
25,1
26,1
27,4
28,2
29,3
30,2
31,2
32,4
33,5
34,3
35,1
36,5
37,3
38,5
39,5
40,3
41,4
42,5
43,2
44,5
45,2
46,5
47,1
48,2
49,4
50,3
51,1
52,4
53,1
54,1
55,5
56,2
57,5
58,4
59,4
60,1
61,2
62,3
63,2
64,4
65,5
66,1
67,3
68,4
69,5
70,5
71,4
72,4
73,4
74,4
75,3
76,5
77,2
78,1
79,1
80,1
81,5
82,3
83,4
84,4
85,3
86,1
87,2
88,5
89,5
90,4
91,2
92,1
93,2
94,1
95,5
96,4
97,2
98,1
99,4
100,1
101,5
102,3
103,3
104,1
105,5
106,4
107,5
108,4
109,2
110,3
111,2
112,4
113,1
114,2
115,3
116,2
117,1
118,1
119,3
120,4
121,5
122,3
123,4
124,1
125,4
126,5
127,1
128,3
129,1
130,4
131,5
132,2
133,4
134,2
135,4
136,5
137,1
138,4
139,1
140,3
141,2
142,5
143,1
144,5
145,5
146,2
147,2
148,1
149,3
150,2
151,1
152,3
153,5
154,2
155,3
156,5
157,2
158,3
159,4
160,4
161,5
162,5
163,5
164,3
165,3
166,2
167,5
168,1
169,5
170,3
171,2
172,2
173,2
174,2
175,5
176,5
177,5
178,4
179,3
180,4
181,1
182,5
183,4
184,4
185,4
186,1
187,2
188,5
189,1
190,1
191,2
192,1
193,5
194,5
195,4
196,2
197,1
198,4
199,2
200,4
201,3
202,4
203,4
204,5
205,3
206,1
207,5
208,5
209,3
210,5
211,4
212,4
213,5
214,3
215,3
216,3
217,2
218,2
219,1
220,5
221,3
222,1
223,5
224,2
225,3
226,3
227,1
228,2
229,3
230,2
231,3
232,3
233,1
234,3
235,3
236,5
237,4
238,5
239,4
240,3
241,1
242,4
243,2
244,1
245,3
246,4
247,1
248,2
249,2
250,4
251,1
252,2
253,1
254,1
255,2
256,1
257,1
258,3
259,3
260,4
261,3
262,5
263,3
264,3
265,1
266,1
267,1
268,2
269,1
270,2
271,3
272,1
273,2
274,1
275,5
276,2
277,3
278,4
279,5
280,3
281,4
282,4
283,4
284,1
285,5
286,2
287,2
