,demand
0,4
1,4
2,5
3,5
4,4
5,4
6,2
7,4
8,5
9,3
10,2
11,2
12,2
13,3
14,1
15,4
16,1
17,1
18,5
19,1
20,2
21,2
22,1
23,2
24,1
25,5
26,1
27,1
28,4
29,4
30,2
31,2
32,5
33,2
34,4
35,3
36,3
37,5
38,2
39,1
40,2
41,5
42,1
43,5
44,4
45,4
46,2
47,5
48,1
49,4
50,3
51,5
52,5
53,1
54,1
55,2
56,2
57,2
58,4
59,5
60,2
61,3
62,3
63,4
64,2
65,5
66,2
67,2
68,1
69,4
70,2
71,4
72,5
73,4
74,4
75,4
76,3
77,2
78,4
79,4
80,1
81,5
82,2
83,5
84,1
85,1
86,3
87,4
88,5
89,3
90,1
91,2
92,3
93,4
94,5
95,4
96,2
97,3
98,2
99,2
100,2
101,3
102,1
103,3
104,5
105,2
106,3
107,4
108,3
109,2
110,4
111,1
112,3
113,4
114,3
115,4
116,4
117,1
118,1
119,1
120,2
121,4
122,1
123,3
124,4
125,2
126,2
127,1
128,1
129,2
130,4
131,1
132,4
133,5
134,5
135,3
136,2
137,5
138,2
139,4
140,5
141,3
142,3
143,5
144,2
145,1
146,1
147,3
148,2
149,3
150,3
151,5
152,3
153,2
154,3
155,1
156,4
157,1
158,5
159,1
160,1
161,1
162,5
163,2
164,3
165,4
166,4
167,1
168,4
169,4
170,4
171,1
172,4
173,2
174,4
175,3
176,3
177,2
178,4
179,1
180,1
181,2
182,5
183,2
184,3
185,5
186,1
187,2
188,4
189,1
190,2
191,2
192,1
193,5
194,2
195,4
196,1
197,2
198,4
199,2
200,5
201,5
202,3
203,1
204,2
205,1
206,4
207,3
208,3
209,2
210,5
211,5
212,1
213,2
214,3
215,3
216,3
217,4
218,2
219,1
220,5
221,4
222,4
223,5
224,1
225,4
226,1
227,2
228,4
229,5
230,2
231,5
232,1
233,1
234,4
235,1
236,2
237,2
238,3
239,1
240,1
241,1
242,1
243,3
244,1
245,3
246,4
247,3
248,1
249,4
250,4
251,1
252,4
253,1
254,5
255,5
256,4
257,4
258,5
259,4
260,1
261,5
262,2
263,1
264,5
265,2
266,1
267,1
268,3
269,3
270,5
271,4
272,5
273,1
274,4
275,5
276,2
277,5
278,4
279,2
280,4
281,2
282,1
283,4
284,2
285,5
286,2
287,5
