,demand
0,4
1,2
2,4
3,3
4,3
5,1
6,2
7,3
8,5
9,4
10,4
11,4
12,4
13,5
14,2
15,1
16,5
17,3
18,2
19,5
20,4
21,5
22,5
23,5
24,1
25,2
26,4
27,2
28,3
29,3
30,4
31,2
32,3
33,1
34,4
35,3
36,2
37,1
38,5
39,3
40,4
41,2
42,4
43,2
44,2
45,3
46,2
47,2
48,1
49,4
50,1
51,5
52,2
53,5
54,1
55,3
56,5
57,3
58,1
59,4
60,1
61,1
62,2
63,2
64,1
65,5
66,1
67,2
68,3
69,5
70,2
71,5
72,4
73,2
74,3
75,1
76,5
77,5
78,1
79,4
80,3
81,2
82,4
83,3
84,1
85,3
86,3
87,2
88,2
89,3
90,4
91,1
92,3
93,5
94,4
95,5
96,3
97,3
98,4
99,5
100,5
101,5
102,5
103,2
104,3
105,2
106,1
107,4
108,3
109,3
110,5
111,4
112,3
113,2
114,3
115,5
116,3
117,1
118,2
119,3
120,3
121,4
122,3
123,3
124,2
125,2
126,3
127,1
128,5
129,4
130,4
131,3
132,2
133,4
134,4
135,4
136,5
137,3
138,5
139,5
140,2
141,1
142,5
143,2
144,5
145,1
146,4
147,5
148,3
149,4
150,1
151,2
152,1
153,5
154,2
155,2
156,3
157,3
158,3
159,2
160,3
161,5
162,3
163,5
164,1
165,3
166,1
167,2
168,2
169,1
170,5
171,3
172,3
173,1
174,2
175,3
176,3
177,1
178,4
179,4
180,5
181,1
182,2
183,3
184,1
185,5
186,3
187,5
188,4
189,2
190,1
191,3
192,1
193,4
194,1
195,4
196,4
197,1
198,3
199,2
200,2
201,4
202,5
203,3
204,5
205,5
206,2
207,4
208,4
209,4
210,4
211,1
212,1
213,1
214,5
215,3
216,3
217,5
218,4
219,3
220,3
221,2
222,3
223,5
224,3
225,1
226,1
227,2
228,5
229,1
230,4
231,5
232,4
233,1
234,1
235,3
236,2
237,3
238,1
239,5
240,3
241,4
242,3
243,1
244,2
245,1
246,4
247,1
248,2
249,3
250,3
251,2
252,3
253,4
254,1
255,3
256,5
257,5
258,4
259,3
260,5
261,4
262,2
263,5
264,4
265,4
266,4
267,4
268,4
269,4
270,5
271,3
272,2
273,5
274,1
275,3
276,5
277,5
278,5
279,3
280,1
281,3
282,2
283,4
284,1
285,1
286,2
287,4
