,demand
0,1
1,1
2,1
3,1
4,2
5,2
6,5
7,1
8,5
9,3
10,3
11,5
12,4
13,1
14,2
15,1
16,1
17,3
18,1
19,3
20,1
21,1
22,3
23,4
24,3
25,3
26,3
27,5
28,3
29,5
30,1
31,1
32,4
33,4
34,3
35,2
36,2
37,5
38,2
39,2
40,1
41,1
42,3
43,2
44,1
45,5
46,2
47,5
48,5
49,3
50,5
51,2
52,2
53,2
54,1
55,4
56,2
57,4
58,2
59,2
60,4
61,4
62,1
63,5
64,2
65,3
66,3
67,4
68,3
69,3
70,2
71,5
72,3
73,2
74,1
75,5
76,3
77,3
78,3
79,2
80,4
81,4
82,4
83,3
84,3
85,5
86,1
87,4
88,2
89,1
90,4
91,1
92,2
93,3
94,2
95,2
96,2
97,2
98,2
99,5
100,1
101,4
102,1
103,3
104,5
105,5
106,5
107,5
108,1
109,1
110,2
111,1
112,5
113,3
114,5
115,5
116,2
117,1
118,1
119,3
120,2
121,3
122,5
123,2
124,4
125,3
126,5
127,2
128,3
129,1
130,4
131,5
132,1
133,5
134,1
135,3
136,4
137,2
138,1
139,2
140,5
141,2
142,5
143,5
144,4
145,4
146,4
147,1
148,1
149,3
150,4
151,3
152,1
153,1
154,5
155,2
156,2
157,5
158,5
159,2
160,3
161,4
162,4
163,3
164,1
165,5
166,1
167,4
168,1
169,1
170,1
171,4
172,2
173,2
174,2
175,3
176,1
177,4
178,1
179,3
180,1
181,2
182,3
183,1
184,2
185,5
186,2
187,5
188,3
189,2
190,5
191,1
192,5
193,5
194,5
195,4
196,1
197,3
198,2
199,1
200,1
201,4
202,2
203,2
204,3
205,4
206,5
207,5
208,3
209,1
210,3
211,2
212,2
213,5
214,5
215,5
216,3
217,4
218,4
219,4
220,2
221,4
222,5
223,3
224,5
225,5
226,2
227,4
228,1
229,1
230,4
231,2
232,5
233,1
234,5
235,4
236,3
237,4
238,1
239,3
240,5
241,1
242,1
243,5
244,1
245,4
246,4
247,1
248,3
249,2
250,1
251,5
252,2
253,4
254,2
255,4
256,1
257,4
258,5
259,3
260,5
261,4
262,4
263,4
264,1
265,1
266,3
267,4
268,2
269,1
270,3
271,3
272,1
273,1
274,2
275,3
276,5
277,5
278,5
279,3
280,5
281,2
282,2
283,4
284,4
285,2
286,4
287,5
