,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,8
31,6
32,0
33,0
34,0
35,7
36,0
37,0
38,0
39,10
40,0
41,0
42,0
43,0
44,9
45,0
46,0
47,9
48,6
49,0
50,0
51,10
52,9
53,0
54,0
55,0
56,6
57,0
58,10
59,8
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,6
69,8
70,0
71,0
72,0
73,0
74,10
75,7
76,0
77,0
78,0
79,0
80,10
81,0
82,0
83,0
84,0
85,0
86,8
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,7
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,7
113,0
114,6
115,0
116,0
117,10
118,0
119,0
120,0
121,7
122,0
123,0
124,6
125,0
126,7
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,9
135,0
136,0
137,6
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,9
151,6
152,0
153,0
154,0
155,0
156,7
157,0
158,0
159,9
160,0
161,6
162,0
163,0
164,8
165,0
166,0
167,0
168,0
169,0
170,0
171,7
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,9
182,0
183,0
184,7
185,6
186,0
187,0
188,0
189,8
190,0
191,0
192,0
193,0
194,8
195,7
196,0
197,0
198,0
199,0
200,0
201,0
202,6
203,0
204,0
205,0
206,8
207,0
208,0
209,9
210,0
211,0
212,0
213,9
214,0
215,8
216,8
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,6
225,0
226,0
227,0
228,0
229,0
230,10
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,6
240,0
241,0
242,0
243,0
244,0
245,8
246,0
247,0
248,0
249,0
250,9
251,0
252,9
253,0
254,6
255,0
256,0
257,0
258,0
259,7
260,0
261,9
262,7
263,6
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,10
275,0
276,0
277,0
278,0
279,10
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,7
