,demand
0,2
1,5
2,5
3,4
4,3
5,3
6,2
7,3
8,3
9,4
10,3
11,5
12,1
13,5
14,2
15,5
16,4
17,1
18,3
19,4
20,5
21,5
22,4
23,1
24,1
25,5
26,4
27,1
28,1
29,4
30,4
31,4
32,1
33,2
34,4
35,4
36,1
37,1
38,1
39,4
40,3
41,4
42,3
43,3
44,1
45,3
46,1
47,3
48,1
49,1
50,5
51,4
52,4
53,5
54,5
55,5
56,5
57,1
58,5
59,5
60,2
61,3
62,3
63,5
64,5
65,2
66,4
67,1
68,1
69,2
70,3
71,1
72,4
73,1
74,2
75,4
76,4
77,4
78,4
79,4
80,5
81,1
82,5
83,3
84,4
85,3
86,5
87,5
88,5
89,5
90,1
91,2
92,3
93,5
94,1
95,2
96,2
97,2
98,5
99,2
100,5
101,5
102,2
103,5
104,1
105,1
106,3
107,5
108,3
109,5
110,5
111,1
112,1
113,2
114,3
115,3
116,4
117,1
118,5
119,4
120,2
121,1
122,1
123,3
124,5
125,5
126,2
127,2
128,3
129,3
130,1
131,1
132,3
133,2
134,4
135,4
136,3
137,2
138,1
139,4
140,1
141,5
142,4
143,1
144,3
145,2
146,3
147,3
148,5
149,1
150,1
151,4
152,4
153,2
154,1
155,5
156,4
157,2
158,3
159,3
160,5
161,5
162,1
163,1
164,2
165,2
166,2
167,2
168,1
169,1
170,3
171,3
172,4
173,3
174,3
175,3
176,1
177,1
178,4
179,4
180,3
181,1
182,2
183,3
184,3
185,3
186,4
187,2
188,2
189,5
190,5
191,4
192,3
193,4
194,1
195,1
196,1
197,5
198,4
199,4
200,1
201,5
202,4
203,5
204,5
205,2
206,4
207,5
208,5
209,5
210,5
211,1
212,2
213,2
214,4
215,1
216,5
217,4
218,5
219,1
220,1
221,1
222,3
223,2
224,2
225,3
226,4
227,2
228,4
229,5
230,3
231,4
232,1
233,1
234,2
235,5
236,4
237,4
238,5
239,2
240,1
241,1
242,3
243,2
244,3
245,5
246,2
247,3
248,1
249,2
250,3
251,1
252,4
253,3
254,2
255,1
256,2
257,1
258,2
259,2
260,4
261,3
262,5
263,2
264,3
265,2
266,2
267,1
268,5
269,1
270,2
271,5
272,2
273,2
274,4
275,3
276,5
277,2
278,3
279,5
280,2
281,4
282,5
283,5
284,5
285,1
286,3
287,1
