,demand
0,4
1,5
2,1
3,3
4,3
5,4
6,1
7,2
8,5
9,5
10,2
11,3
12,5
13,3
14,5
15,3
16,1
17,4
18,4
19,2
20,4
21,5
22,4
23,1
24,3
25,3
26,4
27,4
28,1
29,2
30,3
31,1
32,1
33,4
34,2
35,1
36,1
37,1
38,2
39,2
40,4
41,2
42,4
43,4
44,1
45,1
46,2
47,1
48,4
49,2
50,5
51,1
52,2
53,5
54,1
55,2
56,5
57,4
58,2
59,4
60,5
61,3
62,1
63,5
64,4
65,4
66,2
67,2
68,3
69,3
70,2
71,2
72,2
73,1
74,1
75,2
76,5
77,1
78,4
79,4
80,1
81,2
82,3
83,4
84,2
85,2
86,5
87,1
88,5
89,3
90,3
91,4
92,3
93,2
94,4
95,5
96,1
97,1
98,5
99,2
100,5
101,5
102,5
103,1
104,3
105,1
106,5
107,3
108,1
109,5
110,3
111,3
112,1
113,4
114,4
115,4
116,3
117,3
118,2
119,4
120,2
121,2
122,3
123,1
124,5
125,1
126,2
127,2
128,3
129,1
130,1
131,2
132,2
133,1
134,5
135,4
136,3
137,3
138,4
139,4
140,3
141,3
142,1
143,5
144,1
145,1
146,4
147,2
148,1
149,1
150,5
151,1
152,3
153,3
154,3
155,3
156,5
157,1
158,3
159,3
160,2
161,1
162,1
163,2
164,5
165,1
166,2
167,5
168,2
169,4
170,3
171,4
172,3
173,1
174,5
175,2
176,1
177,1
178,1
179,2
180,1
181,1
182,5
183,4
184,1
185,3
186,2
187,5
188,1
189,2
190,2
191,5
192,1
193,3
194,5
195,1
196,5
197,4
198,2
199,3
200,4
201,2
202,3
203,4
204,2
205,3
206,4
207,5
208,1
209,5
210,1
211,1
212,2
213,4
214,3
215,2
216,4
217,4
218,2
219,4
220,3
221,2
222,1
223,4
224,4
225,2
226,4
227,5
228,1
229,3
230,4
231,3
232,3
233,5
234,3
235,5
236,5
237,2
238,2
239,3
240,3
241,4
242,5
243,1
244,4
245,1
246,3
247,4
248,1
249,4
250,5
251,4
252,1
253,2
254,3
255,4
256,1
257,2
258,3
259,2
260,3
261,5
262,5
263,3
264,3
265,5
266,5
267,4
268,2
269,4
270,5
271,1
272,4
273,2
274,4
275,5
276,1
277,1
278,4
279,2
280,1
281,4
282,1
283,3
284,1
285,3
286,3
287,5
