,demand
0,2
1,2
2,3
3,2
4,3
5,4
6,2
7,1
8,5
9,3
10,2
11,5
12,2
13,3
14,1
15,2
16,4
17,5
18,5
19,5
20,1
21,3
22,5
23,4
24,5
25,5
26,1
27,3
28,4
29,1
30,5
31,4
32,3
33,4
34,5
35,5
36,3
37,3
38,3
39,3
40,3
41,3
42,2
43,1
44,5
45,3
46,4
47,1
48,5
49,4
50,1
51,2
52,1
53,2
54,2
55,5
56,4
57,4
58,2
59,3
60,5
61,4
62,3
63,1
64,1
65,4
66,2
67,1
68,3
69,4
70,2
71,1
72,1
73,3
74,5
75,1
76,3
77,2
78,2
79,1
80,1
81,4
82,5
83,4
84,4
85,4
86,1
87,3
88,2
89,4
90,4
91,3
92,3
93,4
94,3
95,3
96,3
97,2
98,2
99,2
100,3
101,1
102,3
103,1
104,1
105,3
106,2
107,5
108,2
109,3
110,1
111,3
112,1
113,2
114,4
115,4
116,2
117,4
118,4
119,1
120,5
121,4
122,1
123,4
124,2
125,3
126,5
127,5
128,1
129,4
130,5
131,5
132,2
133,2
134,2
135,5
136,5
137,3
138,4
139,4
140,3
141,5
142,2
143,2
144,3
145,3
146,4
147,5
148,5
149,5
150,4
151,4
152,5
153,3
154,3
155,2
156,5
157,2
158,4
159,2
160,2
161,5
162,3
163,5
164,3
165,4
166,4
167,5
168,3
169,5
170,3
171,1
172,5
173,1
174,3
175,2
176,1
177,2
178,3
179,5
180,3
181,4
182,2
183,1
184,1
185,3
186,2
187,5
188,5
189,1
190,3
191,1
192,4
193,4
194,4
195,2
196,5
197,2
198,1
199,1
200,2
201,3
202,4
203,1
204,4
205,4
206,2
207,2
208,5
209,1
210,3
211,3
212,2
213,2
214,4
215,5
216,4
217,4
218,2
219,5
220,4
221,4
222,1
223,2
224,1
225,2
226,3
227,5
228,3
229,5
230,2
231,5
232,3
233,2
234,4
235,2
236,5
237,2
238,2
239,1
240,2
241,3
242,2
243,2
244,1
245,4
246,2
247,5
248,2
249,2
250,2
251,3
252,3
253,2
254,2
255,4
256,1
257,4
258,3
259,2
260,1
261,3
262,4
263,1
264,5
265,5
266,2
267,3
268,5
269,1
270,5
271,3
272,2
273,5
274,4
275,2
276,2
277,4
278,3
279,1
280,5
281,4
282,4
283,4
284,2
285,4
286,2
287,5
