,demand
0,5
1,1
2,4
3,5
4,5
5,2
6,3
7,2
8,2
9,1
10,2
11,4
12,4
13,3
14,5
15,4
16,3
17,5
18,4
19,4
20,2
21,4
22,5
23,2
24,5
25,5
26,3
27,5
28,1
29,3
30,3
31,5
32,3
33,4
34,3
35,4
36,2
37,3
38,4
39,1
40,3
41,2
42,5
43,3
44,5
45,3
46,3
47,1
48,1
49,1
50,3
51,2
52,5
53,5
54,5
55,4
56,2
57,4
58,1
59,3
60,2
61,1
62,5
63,3
64,5
65,4
66,4
67,4
68,3
69,3
70,5
71,5
72,5
73,1
74,4
75,1
76,5
77,5
78,4
79,4
80,1
81,2
82,2
83,3
84,3
85,5
86,3
87,5
88,1
89,2
90,4
91,4
92,4
93,1
94,5
95,4
96,1
97,1
98,4
99,1
100,4
101,2
102,1
103,3
104,3
105,5
106,2
107,4
108,4
109,5
110,2
111,3
112,2
113,5
114,3
115,2
116,4
117,3
118,1
119,3
120,1
121,5
122,3
123,5
124,2
125,1
126,4
127,5
128,2
129,5
130,4
131,4
132,1
133,3
134,3
135,1
136,2
137,3
138,1
139,4
140,2
141,1
142,5
143,5
144,5
145,3
146,5
147,3
148,1
149,5
150,1
151,4
152,5
153,3
154,2
155,5
156,3
157,1
158,2
159,1
160,4
161,4
162,5
163,5
164,2
165,4
166,2
167,4
168,2
169,1
170,5
171,3
172,3
173,5
174,3
175,1
176,5
177,3
178,3
179,1
180,3
181,5
182,3
183,1
184,4
185,2
186,4
187,4
188,2
189,1
190,2
191,3
192,2
193,4
194,3
195,1
196,1
197,3
198,3
199,1
200,1
201,5
202,2
203,2
204,3
205,2
206,1
207,3
208,3
209,1
210,5
211,1
212,4
213,5
214,5
215,5
216,3
217,5
218,4
219,4
220,2
221,5
222,5
223,2
224,2
225,3
226,4
227,4
228,2
229,3
230,2
231,1
232,1
233,4
234,3
235,3
236,1
237,3
238,4
239,3
240,3
241,1
242,2
243,2
244,3
245,4
246,2
247,3
248,5
249,1
250,1
251,3
252,5
253,5
254,4
255,3
256,2
257,5
258,2
259,4
260,4
261,3
262,2
263,5
264,4
265,5
266,2
267,5
268,3
269,1
270,5
271,3
272,2
273,1
274,3
275,2
276,4
277,3
278,5
279,4
280,3
281,2
282,4
283,4
284,3
285,3
286,5
287,5
