,demand
0,5
1,2
2,4
3,5
4,4
5,2
6,5
7,1
8,1
9,1
10,5
11,5
12,4
13,2
14,4
15,4
16,4
17,2
18,5
19,5
20,1
21,2
22,4
23,4
24,5
25,1
26,5
27,2
28,3
29,3
30,2
31,3
32,5
33,5
34,3
35,1
36,1
37,1
38,4
39,5
40,1
41,2
42,4
43,4
44,1
45,5
46,4
47,2
48,1
49,1
50,1
51,4
52,3
53,2
54,4
55,2
56,1
57,1
58,2
59,2
60,2
61,2
62,3
63,1
64,1
65,1
66,5
67,3
68,2
69,5
70,1
71,5
72,1
73,1
74,5
75,1
76,5
77,2
78,5
79,1
80,3
81,2
82,1
83,5
84,2
85,2
86,4
87,5
88,3
89,3
90,2
91,2
92,2
93,5
94,5
95,3
96,4
97,3
98,3
99,5
100,4
101,5
102,2
103,3
104,3
105,5
106,1
107,4
108,3
109,2
110,4
111,2
112,1
113,5
114,4
115,4
116,3
117,2
118,2
119,4
120,2
121,5
122,2
123,3
124,1
125,2
126,2
127,2
128,3
129,3
130,4
131,2
132,5
133,4
134,5
135,1
136,4
137,5
138,3
139,5
140,3
141,1
142,3
143,2
144,2
145,2
146,2
147,1
148,4
149,1
150,3
151,3
152,4
153,3
154,4
155,1
156,3
157,5
158,3
159,4
160,5
161,4
162,3
163,3
164,4
165,2
166,3
167,4
168,4
169,2
170,2
171,4
172,2
173,4
174,3
175,4
176,5
177,2
178,5
179,2
180,1
181,4
182,4
183,4
184,1
185,1
186,5
187,4
188,4
189,1
190,2
191,1
192,2
193,4
194,5
195,1
196,1
197,4
198,1
199,3
200,4
201,5
202,5
203,5
204,3
205,2
206,5
207,4
208,3
209,3
210,2
211,3
212,3
213,3
214,3
215,5
216,4
217,1
218,1
219,1
220,4
221,3
222,3
223,2
224,1
225,5
226,4
227,4
228,5
229,2
230,1
231,4
232,2
233,4
234,1
235,3
236,2
237,3
238,3
239,3
240,3
241,2
242,1
243,2
244,3
245,1
246,4
247,5
248,1
249,5
250,5
251,3
252,2
253,4
254,5
255,1
256,3
257,2
258,1
259,1
260,2
261,3
262,5
263,3
264,2
265,2
266,3
267,4
268,2
269,3
270,5
271,1
272,4
273,4
274,2
275,1
276,2
277,5
278,2
279,4
280,2
281,3
282,2
283,3
284,4
285,5
286,4
287,5
