,demand
0,0
1,0
2,0
3,0
4,0
5,10
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,9
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,6
22,6
23,0
24,0
25,0
26,0
27,6
28,0
29,6
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,8
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,7
55,9
56,9
57,7
58,0
59,0
60,0
61,0
62,0
63,0
64,9
65,6
66,7
67,0
68,0
69,0
70,0
71,0
72,8
73,0
74,0
75,0
76,8
77,0
78,0
79,8
80,0
81,9
82,0
83,0
84,0
85,0
86,7
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,9
123,6
124,7
125,0
126,0
127,10
128,9
129,0
130,10
131,0
132,0
133,6
134,6
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,6
149,0
150,0
151,0
152,10
153,9
154,0
155,8
156,0
157,0
158,9
159,0
160,10
161,0
162,0
163,0
164,0
165,0
166,8
167,0
168,0
169,7
170,0
171,0
172,9
173,0
174,0
175,0
176,0
177,6
178,10
179,8
180,0
181,0
182,0
183,0
184,0
185,0
186,6
187,0
188,7
189,0
190,8
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,6
199,0
200,0
201,0
202,0
203,7
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,9
214,0
215,7
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,7
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,10
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,6
252,7
253,0
254,0
255,0
256,0
257,10
258,0
259,6
260,0
261,0
262,0
263,7
264,9
265,0
266,8
267,0
268,8
269,7
270,0
271,0
272,0
273,0
274,0
275,10
276,0
277,0
278,10
279,0
280,0
281,0
282,0
283,0
284,9
285,0
286,0
287,0
