,demand
0,6
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,9
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,9
18,0
19,0
20,0
21,0
22,10
23,0
24,0
25,6
26,0
27,0
28,9
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,10
37,0
38,0
39,0
40,6
41,0
42,7
43,0
44,10
45,0
46,0
47,8
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,7
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,8
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,10
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,9
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,7
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,7
121,9
122,0
123,0
124,0
125,0
126,8
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,8
139,10
140,0
141,0
142,0
143,0
144,0
145,9
146,0
147,0
148,9
149,0
150,0
151,0
152,0
153,0
154,10
155,0
156,0
157,0
158,9
159,9
160,0
161,0
162,6
163,0
164,0
165,8
166,0
167,0
168,0
169,0
170,0
171,10
172,0
173,0
174,0
175,9
176,0
177,0
178,0
179,0
180,8
181,6
182,0
183,8
184,0
185,0
186,0
187,8
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,8
198,8
199,0
200,0
201,7
202,8
203,9
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,10
215,0
216,10
217,0
218,0
219,0
220,8
221,0
222,0
223,7
224,0
225,0
226,0
227,0
228,0
229,0
230,7
231,0
232,0
233,0
234,0
235,0
236,0
237,6
238,0
239,7
240,6
241,0
242,6
243,0
244,9
245,0
246,0
247,0
248,9
249,0
250,0
251,0
252,0
253,8
254,8
255,0
256,0
257,0
258,0
259,0
260,0
261,8
262,10
263,9
264,0
265,0
266,0
267,0
268,10
269,9
270,0
271,0
272,10
273,0
274,0
275,0
276,0
277,7
278,9
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
