,demand
0,3
1,2
2,5
3,1
4,5
5,3
6,1
7,2
8,1
9,5
10,4
11,5
12,1
13,3
14,1
15,3
16,3
17,5
18,4
19,2
20,1
21,3
22,4
23,1
24,2
25,5
26,4
27,4
28,2
29,4
30,2
31,3
32,2
33,3
34,2
35,2
36,2
37,3
38,4
39,1
40,3
41,4
42,1
43,2
44,4
45,1
46,3
47,5
48,4
49,5
50,3
51,5
52,3
53,5
54,1
55,2
56,4
57,5
58,2
59,4
60,1
61,4
62,5
63,2
64,3
65,4
66,1
67,2
68,2
69,3
70,2
71,2
72,2
73,1
74,3
75,2
76,2
77,4
78,2
79,3
80,4
81,4
82,2
83,2
84,1
85,4
86,5
87,3
88,1
89,4
90,4
91,3
92,3
93,3
94,2
95,5
96,1
97,1
98,4
99,3
100,2
101,4
102,2
103,5
104,5
105,5
106,3
107,4
108,2
109,2
110,1
111,4
112,4
113,1
114,3
115,4
116,4
117,4
118,1
119,4
120,5
121,4
122,5
123,4
124,5
125,5
126,2
127,3
128,4
129,5
130,3
131,3
132,3
133,5
134,3
135,1
136,5
137,3
138,5
139,4
140,3
141,4
142,2
143,2
144,5
145,2
146,3
147,2
148,2
149,2
150,3
151,4
152,2
153,4
154,3
155,1
156,5
157,1
158,1
159,4
160,4
161,1
162,5
163,1
164,3
165,4
166,1
167,3
168,4
169,4
170,5
171,3
172,5
173,2
174,4
175,4
176,1
177,1
178,3
179,1
180,2
181,2
182,5
183,5
184,1
185,5
186,5
187,4
188,3
189,3
190,4
191,3
192,3
193,1
194,1
195,1
196,2
197,3
198,3
199,4
200,5
201,5
202,5
203,3
204,2
205,2
206,1
207,4
208,1
209,5
210,4
211,5
212,3
213,4
214,3
215,5
216,3
217,4
218,1
219,1
220,3
221,5
222,1
223,4
224,2
225,4
226,4
227,1
228,2
229,2
230,1
231,3
232,3
233,5
234,2
235,3
236,1
237,4
238,1
239,5
240,5
241,5
242,4
243,2
244,1
245,3
246,5
247,3
248,1
249,2
250,5
251,1
252,1
253,4
254,4
255,4
256,3
257,4
258,2
259,5
260,1
261,2
262,2
263,4
264,3
265,3
266,5
267,4
268,2
269,5
270,3
271,5
272,2
273,1
274,4
275,3
276,4
277,1
278,5
279,3
280,2
281,5
282,4
283,3
284,3
285,1
286,5
287,5
