,demand
0,0
1,0
2,10
3,9
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,6
12,0
13,6
14,6
15,0
16,0
17,0
18,0
19,0
20,8
21,0
22,6
23,0
24,0
25,8
26,6
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,8
36,0
37,0
38,7
39,0
40,0
41,0
42,8
43,0
44,0
45,0
46,6
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,7
56,0
57,0
58,0
59,7
60,0
61,8
62,8
63,0
64,0
65,0
66,6
67,0
68,0
69,0
70,0
71,0
72,9
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,10
83,0
84,0
85,8
86,0
87,0
88,0
89,9
90,0
91,0
92,0
93,7
94,0
95,0
96,8
97,0
98,0
99,0
100,0
101,0
102,10
103,0
104,0
105,7
106,0
107,0
108,0
109,0
110,9
111,0
112,0
113,0
114,7
115,8
116,0
117,0
118,0
119,8
120,6
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,8
136,0
137,0
138,10
139,0
140,0
141,0
142,0
143,0
144,6
145,0
146,0
147,0
148,0
149,0
150,7
151,0
152,0
153,0
154,0
155,0
156,0
157,6
158,9
159,0
160,0
161,0
162,10
163,0
164,0
165,0
166,0
167,0
168,8
169,10
170,0
171,0
172,0
173,0
174,0
175,9
176,0
177,0
178,0
179,0
180,0
181,0
182,8
183,0
184,8
185,0
186,10
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,10
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,8
206,0
207,0
208,0
209,0
210,0
211,9
212,0
213,10
214,0
215,6
216,0
217,0
218,0
219,7
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,9
231,7
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,9
243,8
244,0
245,0
246,6
247,0
248,0
249,0
250,0
251,9
252,0
253,8
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,9
262,0
263,0
264,0
265,0
266,8
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,6
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
