,demand
0,2
1,5
2,3
3,2
4,4
5,2
6,1
7,4
8,1
9,2
10,4
11,2
12,4
13,4
14,2
15,3
16,2
17,2
18,5
19,3
20,3
21,2
22,5
23,1
24,2
25,1
26,2
27,2
28,2
29,5
30,1
31,3
32,4
33,5
34,4
35,1
36,3
37,1
38,5
39,1
40,1
41,2
42,2
43,5
44,3
45,5
46,4
47,5
48,5
49,1
50,3
51,4
52,4
53,4
54,2
55,5
56,1
57,3
58,1
59,3
60,1
61,4
62,3
63,2
64,4
65,1
66,2
67,3
68,3
69,1
70,1
71,5
72,1
73,3
74,1
75,2
76,3
77,2
78,1
79,1
80,5
81,1
82,2
83,4
84,2
85,5
86,2
87,5
88,4
89,5
90,4
91,4
92,1
93,5
94,2
95,2
96,3
97,4
98,2
99,1
100,5
101,3
102,4
103,2
104,1
105,4
106,1
107,4
108,5
109,3
110,3
111,3
112,5
113,4
114,2
115,1
116,5
117,2
118,5
119,3
120,3
121,5
122,5
123,2
124,1
125,3
126,1
127,5
128,5
129,4
130,2
131,5
132,2
133,1
134,2
135,5
136,5
137,4
138,4
139,4
140,5
141,5
142,3
143,2
144,2
145,4
146,4
147,3
148,2
149,5
150,1
151,4
152,1
153,3
154,5
155,1
156,3
157,2
158,3
159,3
160,4
161,2
162,3
163,2
164,2
165,4
166,4
167,2
168,4
169,4
170,5
171,2
172,3
173,2
174,4
175,5
176,1
177,4
178,5
179,4
180,2
181,2
182,2
183,4
184,1
185,1
186,2
187,1
188,3
189,2
190,2
191,3
192,1
193,1
194,4
195,1
196,1
197,1
198,2
199,2
200,1
201,5
202,3
203,1
204,2
205,3
206,3
207,2
208,4
209,1
210,1
211,5
212,3
213,3
214,2
215,2
216,4
217,3
218,1
219,2
220,1
221,3
222,3
223,5
224,2
225,4
226,1
227,2
228,4
229,4
230,5
231,3
232,2
233,3
234,3
235,3
236,1
237,4
238,3
239,5
240,2
241,2
242,1
243,4
244,1
245,3
246,5
247,1
248,4
249,1
250,4
251,3
252,4
253,5
254,1
255,2
256,5
257,5
258,5
259,1
260,2
261,2
262,1
263,2
264,3
265,1
266,5
267,4
268,4
269,4
270,4
271,3
272,2
273,4
274,3
275,1
276,4
277,2
278,5
279,5
280,5
281,4
282,4
283,3
284,3
285,4
286,4
287,4
