,demand
0,2
1,1
2,1
3,5
4,4
5,4
6,2
7,2
8,2
9,2
10,4
11,2
12,2
13,1
14,4
15,3
16,3
17,1
18,5
19,3
20,2
21,4
22,4
23,1
24,3
25,2
26,4
27,2
28,5
29,3
30,2
31,4
32,2
33,4
34,5
35,1
36,3
37,4
38,5
39,2
40,1
41,2
42,1
43,3
44,5
45,3
46,5
47,2
48,1
49,1
50,5
51,2
52,3
53,4
54,5
55,3
56,3
57,4
58,5
59,5
60,1
61,2
62,1
63,1
64,3
65,2
66,2
67,3
68,3
69,5
70,5
71,2
72,4
73,4
74,4
75,4
76,2
77,4
78,3
79,1
80,3
81,3
82,5
83,1
84,1
85,4
86,5
87,5
88,1
89,5
90,2
91,1
92,3
93,2
94,5
95,2
96,3
97,3
98,5
99,2
100,2
101,1
102,5
103,1
104,1
105,4
106,3
107,4
108,3
109,5
110,4
111,5
112,3
113,4
114,5
115,2
116,4
117,2
118,2
119,1
120,4
121,1
122,3
123,3
124,4
125,3
126,4
127,2
128,2
129,4
130,4
131,4
132,1
133,2
134,4
135,2
136,4
137,3
138,4
139,4
140,4
141,5
142,4
143,2
144,4
145,2
146,2
147,2
148,3
149,1
150,3
151,5
152,5
153,5
154,2
155,1
156,3
157,4
158,2
159,2
160,1
161,5
162,3
163,2
164,2
165,3
166,4
167,4
168,3
169,3
170,5
171,5
172,4
173,1
174,1
175,1
176,2
177,2
178,3
179,4
180,1
181,4
182,1
183,4
184,1
185,2
186,3
187,5
188,1
189,3
190,2
191,2
192,4
193,4
194,3
195,3
196,5
197,3
198,1
199,3
200,3
201,4
202,3
203,3
204,2
205,4
206,5
207,4
208,2
209,4
210,5
211,5
212,2
213,5
214,1
215,4
216,5
217,2
218,2
219,5
220,2
221,1
222,3
223,4
224,3
225,1
226,3
227,3
228,2
229,3
230,3
231,1
232,1
233,5
234,3
235,3
236,3
237,3
238,1
239,5
240,2
241,3
242,1
243,1
244,4
245,5
246,4
247,2
248,4
249,3
250,4
251,3
252,4
253,2
254,1
255,2
256,1
257,3
258,2
259,5
260,3
261,4
262,1
263,1
264,1
265,1
266,2
267,3
268,2
269,5
270,3
271,5
272,5
273,5
274,5
275,4
276,4
277,1
278,1
279,3
280,2
281,5
282,2
283,1
284,4
285,4
286,3
287,5
