,demand
0,5
1,1
2,2
3,5
4,4
5,2
6,5
7,5
8,5
9,2
10,3
11,2
12,2
13,2
14,2
15,4
16,3
17,2
18,5
19,3
20,2
21,5
22,2
23,1
24,5
25,4
26,1
27,3
28,5
29,3
30,4
31,3
32,3
33,4
34,2
35,1
36,3
37,2
38,5
39,5
40,4
41,4
42,4
43,3
44,2
45,2
46,2
47,5
48,3
49,1
50,4
51,3
52,3
53,3
54,3
55,3
56,3
57,1
58,5
59,5
60,3
61,1
62,4
63,1
64,3
65,4
66,5
67,1
68,3
69,5
70,4
71,1
72,4
73,4
74,2
75,4
76,5
77,5
78,4
79,5
80,5
81,3
82,3
83,3
84,2
85,3
86,4
87,1
88,5
89,3
90,1
91,2
92,5
93,2
94,4
95,5
96,4
97,2
98,1
99,5
100,4
101,2
102,4
103,3
104,2
105,4
106,2
107,2
108,4
109,5
110,3
111,2
112,2
113,5
114,1
115,1
116,2
117,3
118,5
119,5
120,5
121,2
122,4
123,4
124,2
125,3
126,1
127,2
128,4
129,4
130,2
131,4
132,1
133,1
134,2
135,5
136,5
137,5
138,1
139,1
140,5
141,1
142,4
143,5
144,4
145,4
146,3
147,4
148,4
149,4
150,5
151,5
152,1
153,4
154,4
155,2
156,3
157,2
158,3
159,5
160,2
161,1
162,4
163,1
164,1
165,1
166,4
167,5
168,3
169,4
170,1
171,3
172,2
173,1
174,2
175,5
176,5
177,5
178,5
179,3
180,4
181,4
182,1
183,1
184,2
185,4
186,4
187,1
188,1
189,1
190,2
191,5
192,4
193,2
194,3
195,4
196,1
197,3
198,5
199,4
200,3
201,4
202,2
203,5
204,2
205,1
206,4
207,1
208,5
209,3
210,5
211,2
212,1
213,3
214,3
215,5
216,2
217,2
218,2
219,2
220,4
221,2
222,3
223,3
224,4
225,4
226,1
227,5
228,2
229,2
230,4
231,2
232,4
233,2
234,3
235,5
236,4
237,2
238,4
239,1
240,5
241,4
242,5
243,2
244,3
245,3
246,3
247,5
248,5
249,2
250,1
251,1
252,1
253,5
254,3
255,2
256,2
257,5
258,5
259,1
260,3
261,1
262,5
263,2
264,3
265,3
266,3
267,3
268,3
269,1
270,4
271,1
272,5
273,4
274,3
275,3
276,3
277,4
278,5
279,1
280,1
281,4
282,2
283,5
284,1
285,4
286,5
287,3
