,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,10
9,0
10,8
11,0
12,0
13,0
14,0
15,0
16,8
17,8
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,6
29,0
30,0
31,8
32,0
33,0
34,0
35,0
36,7
37,0
38,0
39,0
40,0
41,0
42,10
43,0
44,0
45,7
46,7
47,0
48,0
49,0
50,6
51,10
52,0
53,0
54,0
55,0
56,9
57,0
58,0
59,0
60,0
61,0
62,0
63,6
64,7
65,0
66,0
67,0
68,0
69,0
70,9
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,10
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,10
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,6
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,9
108,0
109,0
110,0
111,8
112,0
113,9
114,0
115,0
116,0
117,8
118,8
119,0
120,0
121,8
122,0
123,0
124,0
125,0
126,8
127,0
128,0
129,0
130,6
131,0
132,7
133,0
134,8
135,0
136,0
137,0
138,0
139,0
140,6
141,0
142,0
143,0
144,8
145,7
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,6
156,0
157,0
158,0
159,0
160,0
161,0
162,8
163,0
164,0
165,7
166,0
167,9
168,0
169,0
170,6
171,0
172,0
173,8
174,8
175,10
176,0
177,7
178,0
179,9
180,0
181,0
182,0
183,0
184,6
185,0
186,0
187,0
188,10
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,7
198,0
199,0
200,0
201,0
202,9
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,7
221,0
222,6
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,8
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,9
246,0
247,0
248,0
249,7
250,0
251,0
252,8
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,10
261,0
262,6
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,6
274,0
275,0
276,8
277,0
278,0
279,0
280,0
281,0
282,7
283,0
284,9
285,7
286,0
287,9
