,demand
0,0
1,0
2,0
3,0
4,7
5,0
6,0
7,0
8,6
9,0
10,10
11,10
12,10
13,6
14,0
15,0
16,0
17,0
18,0
19,6
20,0
21,0
22,0
23,0
24,7
25,0
26,0
27,0
28,0
29,0
30,0
31,10
32,0
33,0
34,0
35,6
36,0
37,0
38,0
39,10
40,0
41,0
42,0
43,0
44,0
45,8
46,0
47,0
48,0
49,0
50,0
51,0
52,8
53,0
54,6
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,7
64,0
65,0
66,8
67,0
68,8
69,0
70,0
71,9
72,0
73,7
74,0
75,0
76,6
77,0
78,0
79,10
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,8
91,0
92,6
93,0
94,0
95,0
96,0
97,0
98,0
99,8
100,0
101,0
102,0
103,0
104,0
105,0
106,6
107,0
108,0
109,7
110,0
111,0
112,10
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,8
124,6
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,6
135,0
136,10
137,0
138,0
139,0
140,0
141,0
142,9
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,7
165,0
166,0
167,0
168,0
169,0
170,7
171,0
172,0
173,0
174,0
175,0
176,0
177,10
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,10
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,9
197,0
198,6
199,0
200,7
201,0
202,0
203,0
204,0
205,9
206,0
207,0
208,0
209,8
210,0
211,9
212,8
213,0
214,0
215,0
216,0
217,0
218,0
219,10
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,6
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,6
236,0
237,7
238,0
239,0
240,0
241,7
242,0
243,0
244,0
245,0
246,8
247,0
248,0
249,0
250,0
251,8
252,0
253,0
254,9
255,0
256,0
257,0
258,7
259,0
260,9
261,0
262,6
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,6
273,0
274,6
275,6
276,0
277,0
278,0
279,8
280,6
281,0
282,9
283,0
284,0
285,0
286,0
287,0
