,demand
0,4
1,4
2,4
3,5
4,3
5,5
6,5
7,1
8,2
9,5
10,5
11,3
12,1
13,2
14,1
15,2
16,4
17,5
18,3
19,1
20,2
21,5
22,3
23,5
24,1
25,3
26,2
27,3
28,5
29,2
30,1
31,3
32,5
33,5
34,5
35,5
36,1
37,5
38,3
39,3
40,4
41,4
42,1
43,2
44,5
45,5
46,3
47,4
48,1
49,2
50,4
51,3
52,4
53,1
54,5
55,3
56,1
57,4
58,2
59,1
60,4
61,5
62,3
63,4
64,2
65,3
66,4
67,1
68,3
69,5
70,2
71,2
72,1
73,3
74,1
75,5
76,1
77,4
78,3
79,5
80,5
81,5
82,4
83,1
84,1
85,3
86,2
87,3
88,4
89,4
90,4
91,5
92,1
93,3
94,3
95,5
96,1
97,1
98,1
99,3
100,3
101,2
102,2
103,3
104,1
105,5
106,2
107,1
108,4
109,2
110,2
111,4
112,1
113,4
114,3
115,2
116,5
117,4
118,2
119,1
120,5
121,4
122,1
123,3
124,1
125,3
126,1
127,3
128,2
129,3
130,5
131,4
132,1
133,3
134,5
135,1
136,4
137,1
138,3
139,2
140,1
141,1
142,2
143,3
144,3
145,2
146,2
147,4
148,3
149,3
150,2
151,1
152,1
153,4
154,1
155,5
156,5
157,3
158,4
159,1
160,2
161,3
162,1
163,2
164,5
165,4
166,5
167,3
168,3
169,3
170,1
171,2
172,1
173,2
174,3
175,5
176,4
177,4
178,2
179,2
180,1
181,3
182,2
183,4
184,2
185,5
186,1
187,5
188,2
189,4
190,3
191,1
192,3
193,3
194,4
195,1
196,2
197,2
198,2
199,3
200,1
201,4
202,2
203,3
204,4
205,2
206,1
207,2
208,3
209,1
210,3
211,5
212,4
213,4
214,5
215,4
216,5
217,1
218,5
219,1
220,4
221,3
222,4
223,1
224,5
225,1
226,4
227,3
228,1
229,5
230,4
231,3
232,4
233,3
234,4
235,3
236,1
237,3
238,5
239,2
240,4
241,3
242,4
243,2
244,1
245,2
246,2
247,4
248,2
249,3
250,3
251,2
252,3
253,5
254,5
255,1
256,4
257,2
258,4
259,2
260,2
261,5
262,3
263,4
264,3
265,1
266,5
267,5
268,5
269,4
270,1
271,1
272,1
273,2
274,3
275,3
276,5
277,2
278,1
279,3
280,3
281,1
282,5
283,2
284,3
285,3
286,4
287,3
