,demand
0,4
1,3
2,5
3,5
4,5
5,1
6,4
7,2
8,2
9,3
10,4
11,4
12,3
13,5
14,1
15,3
16,3
17,2
18,5
19,1
20,5
21,3
22,3
23,5
24,1
25,2
26,1
27,5
28,4
29,4
30,3
31,5
32,2
33,4
34,5
35,1
36,2
37,1
38,1
39,4
40,5
41,3
42,1
43,1
44,1
45,2
46,1
47,2
48,3
49,5
50,1
51,4
52,4
53,2
54,3
55,1
56,5
57,5
58,3
59,3
60,3
61,5
62,3
63,2
64,1
65,3
66,2
67,1
68,4
69,5
70,4
71,1
72,5
73,3
74,1
75,2
76,3
77,1
78,2
79,4
80,2
81,1
82,3
83,2
84,3
85,5
86,3
87,4
88,4
89,1
90,5
91,3
92,4
93,2
94,4
95,5
96,3
97,3
98,4
99,4
100,4
101,4
102,5
103,3
104,1
105,4
106,1
107,5
108,5
109,4
110,1
111,2
112,5
113,3
114,2
115,2
116,2
117,5
118,5
119,5
120,1
121,1
122,3
123,5
124,2
125,4
126,1
127,2
128,3
129,1
130,3
131,5
132,5
133,3
134,2
135,4
136,5
137,5
138,4
139,4
140,5
141,3
142,1
143,5
144,2
145,3
146,5
147,5
148,1
149,4
150,4
151,3
152,2
153,2
154,4
155,4
156,4
157,5
158,2
159,5
160,1
161,4
162,4
163,2
164,5
165,2
166,1
167,2
168,4
169,2
170,3
171,1
172,2
173,3
174,3
175,2
176,3
177,4
178,5
179,2
180,4
181,2
182,4
183,2
184,5
185,3
186,3
187,2
188,3
189,3
190,5
191,2
192,4
193,2
194,2
195,3
196,1
197,1
198,5
199,5
200,4
201,4
202,4
203,4
204,5
205,2
206,5
207,1
208,2
209,5
210,5
211,5
212,2
213,3
214,1
215,1
216,4
217,5
218,2
219,5
220,4
221,5
222,5
223,5
224,1
225,2
226,3
227,2
228,1
229,1
230,2
231,4
232,1
233,1
234,2
235,3
236,5
237,3
238,3
239,5
240,3
241,4
242,3
243,2
244,1
245,1
246,5
247,5
248,1
249,4
250,2
251,4
252,2
253,5
254,2
255,5
256,3
257,4
258,1
259,3
260,5
261,3
262,1
263,3
264,2
265,5
266,4
267,1
268,4
269,3
270,4
271,3
272,1
273,1
274,1
275,1
276,5
277,1
278,3
279,5
280,1
281,2
282,1
283,1
284,2
285,3
286,3
287,4
