,demand
0,0
1,0
2,0
3,10
4,0
5,0
6,0
7,0
8,0
9,7
10,0
11,0
12,0
13,0
14,0
15,7
16,0
17,10
18,10
19,0
20,0
21,0
22,0
23,6
24,0
25,0
26,0
27,0
28,0
29,7
30,0
31,0
32,0
33,7
34,0
35,0
36,0
37,8
38,0
39,0
40,0
41,6
42,0
43,0
44,0
45,0
46,0
47,6
48,9
49,0
50,0
51,0
52,6
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,9
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,10
69,0
70,0
71,0
72,0
73,7
74,0
75,0
76,0
77,6
78,7
79,0
80,0
81,0
82,0
83,0
84,0
85,7
86,0
87,0
88,0
89,0
90,0
91,8
92,0
93,8
94,10
95,0
96,0
97,10
98,0
99,10
100,0
101,0
102,7
103,0
104,0
105,9
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,8
120,9
121,9
122,0
123,10
124,0
125,9
126,0
127,0
128,7
129,0
130,0
131,8
132,8
133,0
134,0
135,7
136,0
137,0
138,0
139,0
140,0
141,0
142,9
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,6
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,10
168,0
169,9
170,0
171,0
172,7
173,0
174,9
175,0
176,0
177,0
178,0
179,6
180,0
181,0
182,0
183,8
184,6
185,8
186,7
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,8
197,6
198,0
199,0
200,0
201,0
202,0
203,0
204,10
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,8
230,0
231,8
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,10
247,0
248,0
249,0
250,0
251,0
252,10
253,0
254,6
255,0
256,7
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,10
268,0
269,0
270,0
271,0
272,0
273,0
274,9
275,8
276,0
277,0
278,6
279,0
280,0
281,0
282,0
283,0
284,9
285,0
286,0
287,0
