,demand
0,2
1,2
2,2
3,2
4,4
5,5
6,2
7,4
8,3
9,2
10,3
11,4
12,4
13,5
14,4
15,4
16,1
17,2
18,3
19,1
20,2
21,1
22,3
23,5
24,3
25,1
26,5
27,3
28,3
29,2
30,1
31,1
32,3
33,1
34,5
35,1
36,3
37,5
38,4
39,2
40,4
41,1
42,3
43,4
44,1
45,1
46,3
47,5
48,4
49,2
50,1
51,5
52,3
53,4
54,3
55,5
56,2
57,3
58,2
59,5
60,3
61,3
62,5
63,2
64,5
65,3
66,4
67,3
68,4
69,2
70,2
71,3
72,3
73,1
74,4
75,1
76,1
77,5
78,4
79,2
80,2
81,2
82,2
83,3
84,5
85,2
86,2
87,1
88,5
89,3
90,3
91,5
92,5
93,1
94,1
95,2
96,5
97,5
98,5
99,2
100,2
101,5
102,5
103,1
104,1
105,4
106,1
107,2
108,5
109,3
110,4
111,3
112,2
113,3
114,3
115,1
116,2
117,3
118,5
119,4
120,5
121,3
122,5
123,1
124,4
125,2
126,3
127,5
128,5
129,4
130,5
131,2
132,1
133,1
134,1
135,5
136,5
137,4
138,4
139,2
140,2
141,5
142,5
143,4
144,4
145,5
146,3
147,5
148,3
149,3
150,2
151,1
152,5
153,4
154,4
155,4
156,4
157,4
158,3
159,5
160,3
161,1
162,2
163,3
164,2
165,4
166,5
167,3
168,5
169,5
170,3
171,3
172,5
173,4
174,4
175,5
176,4
177,3
178,5
179,2
180,5
181,5
182,2
183,4
184,2
185,4
186,1
187,1
188,1
189,1
190,5
191,3
192,2
193,1
194,5
195,1
196,1
197,1
198,2
199,4
200,4
201,3
202,4
203,2
204,4
205,4
206,5
207,3
208,2
209,3
210,1
211,2
212,5
213,1
214,5
215,5
216,5
217,1
218,2
219,2
220,5
221,5
222,4
223,1
224,2
225,3
226,3
227,5
228,5
229,4
230,1
231,4
232,5
233,1
234,4
235,2
236,1
237,3
238,3
239,1
240,2
241,1
242,2
243,2
244,3
245,5
246,3
247,3
248,4
249,3
250,1
251,5
252,4
253,3
254,5
255,4
256,1
257,1
258,1
259,2
260,2
261,2
262,4
263,3
264,4
265,1
266,5
267,1
268,4
269,5
270,5
271,5
272,2
273,4
274,3
275,5
276,5
277,3
278,4
279,1
280,5
281,3
282,4
283,3
284,4
285,1
286,5
287,2
