,demand
0,5
1,4
2,4
3,1
4,5
5,3
6,4
7,3
8,4
9,3
10,3
11,2
12,2
13,3
14,5
15,5
16,1
17,5
18,1
19,1
20,3
21,3
22,1
23,2
24,1
25,4
26,4
27,3
28,1
29,5
30,1
31,2
32,1
33,2
34,5
35,1
36,5
37,1
38,3
39,4
40,2
41,4
42,3
43,3
44,4
45,2
46,3
47,3
48,5
49,5
50,5
51,4
52,5
53,4
54,4
55,1
56,4
57,1
58,2
59,2
60,1
61,4
62,1
63,2
64,4
65,3
66,2
67,1
68,1
69,2
70,2
71,1
72,5
73,2
74,1
75,4
76,4
77,4
78,4
79,4
80,2
81,2
82,5
83,4
84,1
85,3
86,5
87,3
88,4
89,3
90,1
91,2
92,5
93,2
94,4
95,1
96,1
97,2
98,4
99,5
100,5
101,3
102,3
103,4
104,4
105,3
106,5
107,3
108,5
109,1
110,4
111,5
112,5
113,3
114,4
115,4
116,2
117,4
118,2
119,4
120,2
121,5
122,3
123,4
124,4
125,1
126,3
127,1
128,1
129,4
130,1
131,2
132,2
133,5
134,5
135,5
136,3
137,5
138,3
139,5
140,4
141,5
142,4
143,2
144,3
145,2
146,2
147,4
148,4
149,1
150,5
151,3
152,3
153,4
154,2
155,1
156,1
157,5
158,4
159,4
160,1
161,5
162,4
163,4
164,4
165,2
166,3
167,3
168,5
169,5
170,1
171,5
172,4
173,2
174,2
175,2
176,4
177,1
178,3
179,1
180,4
181,1
182,5
183,5
184,4
185,5
186,1
187,5
188,5
189,2
190,1
191,2
192,4
193,1
194,3
195,3
196,4
197,2
198,1
199,4
200,2
201,2
202,4
203,3
204,1
205,3
206,4
207,4
208,1
209,1
210,1
211,2
212,3
213,4
214,4
215,5
216,1
217,2
218,5
219,5
220,5
221,1
222,1
223,5
224,4
225,4
226,3
227,3
228,5
229,4
230,2
231,2
232,1
233,4
234,4
235,4
236,5
237,2
238,5
239,3
240,5
241,3
242,4
243,5
244,5
245,5
246,4
247,5
248,4
249,3
250,4
251,4
252,2
253,1
254,3
255,2
256,4
257,4
258,5
259,4
260,3
261,2
262,3
263,5
264,5
265,3
266,1
267,5
268,1
269,2
270,3
271,5
272,1
273,1
274,3
275,1
276,4
277,3
278,4
279,3
280,1
281,3
282,3
283,2
284,3
285,1
286,1
287,1
