,demand
0,4
1,4
2,3
3,4
4,3
5,3
6,5
7,3
8,2
9,2
10,1
11,3
12,3
13,2
14,1
15,1
16,3
17,2
18,1
19,3
20,1
21,4
22,2
23,1
24,2
25,5
26,4
27,1
28,5
29,5
30,2
31,3
32,5
33,5
34,2
35,5
36,3
37,1
38,4
39,4
40,4
41,2
42,3
43,5
44,2
45,3
46,5
47,1
48,5
49,4
50,2
51,3
52,1
53,3
54,3
55,1
56,5
57,5
58,2
59,5
60,1
61,5
62,1
63,5
64,5
65,4
66,2
67,4
68,1
69,5
70,2
71,2
72,2
73,4
74,2
75,4
76,4
77,5
78,5
79,3
80,4
81,1
82,2
83,3
84,3
85,5
86,4
87,4
88,4
89,3
90,4
91,5
92,2
93,3
94,3
95,5
96,3
97,4
98,3
99,5
100,2
101,1
102,2
103,4
104,2
105,4
106,1
107,2
108,5
109,4
110,1
111,4
112,5
113,4
114,3
115,4
116,1
117,1
118,3
119,2
120,1
121,5
122,5
123,5
124,4
125,1
126,5
127,2
128,5
129,2
130,3
131,4
132,2
133,5
134,2
135,2
136,1
137,3
138,4
139,5
140,2
141,4
142,5
143,4
144,2
145,2
146,3
147,5
148,4
149,3
150,4
151,1
152,2
153,4
154,5
155,2
156,2
157,2
158,2
159,4
160,5
161,1
162,2
163,5
164,5
165,5
166,1
167,3
168,2
169,2
170,4
171,1
172,5
173,2
174,3
175,1
176,5
177,4
178,5
179,4
180,4
181,5
182,5
183,2
184,1
185,3
186,5
187,4
188,2
189,1
190,3
191,4
192,4
193,2
194,2
195,1
196,5
197,5
198,2
199,4
200,5
201,3
202,5
203,3
204,1
205,2
206,2
207,2
208,5
209,1
210,3
211,2
212,2
213,1
214,4
215,5
216,4
217,3
218,5
219,4
220,3
221,1
222,1
223,2
224,1
225,4
226,3
227,5
228,4
229,5
230,2
231,5
232,3
233,5
234,3
235,4
236,1
237,4
238,2
239,2
240,5
241,4
242,5
243,3
244,3
245,2
246,2
247,1
248,5
249,3
250,4
251,1
252,5
253,4
254,4
255,1
256,5
257,5
258,5
259,2
260,4
261,2
262,3
263,1
264,2
265,1
266,4
267,4
268,5
269,1
270,5
271,1
272,1
273,1
274,3
275,4
276,1
277,3
278,1
279,1
280,5
281,5
282,2
283,5
284,4
285,5
286,2
287,4
