,demand
0,3
1,1
2,2
3,2
4,1
5,2
6,3
7,5
8,2
9,1
10,2
11,1
12,2
13,5
14,3
15,4
16,4
17,2
18,2
19,5
20,2
21,5
22,2
23,4
24,4
25,2
26,4
27,2
28,2
29,4
30,5
31,3
32,3
33,2
34,1
35,5
36,4
37,4
38,1
39,5
40,2
41,5
42,2
43,1
44,5
45,1
46,2
47,3
48,2
49,3
50,5
51,3
52,2
53,2
54,3
55,2
56,5
57,5
58,5
59,3
60,5
61,4
62,5
63,5
64,5
65,3
66,3
67,2
68,5
69,1
70,4
71,5
72,5
73,5
74,2
75,5
76,4
77,5
78,5
79,4
80,3
81,4
82,1
83,2
84,2
85,1
86,2
87,4
88,1
89,3
90,5
91,1
92,5
93,3
94,2
95,3
96,2
97,1
98,5
99,3
100,2
101,5
102,1
103,5
104,5
105,4
106,2
107,3
108,4
109,2
110,5
111,4
112,4
113,3
114,2
115,3
116,2
117,3
118,1
119,1
120,1
121,4
122,5
123,4
124,3
125,1
126,1
127,5
128,2
129,1
130,1
131,3
132,2
133,3
134,5
135,4
136,3
137,2
138,5
139,1
140,1
141,4
142,4
143,5
144,4
145,5
146,5
147,2
148,1
149,2
150,5
151,4
152,2
153,2
154,5
155,4
156,4
157,3
158,4
159,1
160,5
161,2
162,2
163,4
164,3
165,1
166,3
167,5
168,1
169,2
170,1
171,5
172,2
173,3
174,3
175,1
176,5
177,1
178,2
179,4
180,2
181,5
182,1
183,1
184,1
185,3
186,1
187,1
188,3
189,2
190,3
191,4
192,5
193,4
194,3
195,5
196,2
197,2
198,1
199,2
200,2
201,3
202,2
203,1
204,2
205,4
206,2
207,2
208,3
209,1
210,4
211,2
212,1
213,1
214,2
215,2
216,1
217,2
218,2
219,3
220,4
221,2
222,5
223,1
224,5
225,2
226,3
227,2
228,1
229,5
230,2
231,2
232,1
233,2
234,5
235,2
236,1
237,2
238,2
239,2
240,2
241,1
242,3
243,5
244,3
245,2
246,5
247,4
248,3
249,3
250,3
251,3
252,5
253,2
254,3
255,5
256,1
257,4
258,2
259,4
260,2
261,4
262,5
263,2
264,3
265,3
266,2
267,1
268,4
269,2
270,4
271,1
272,3
273,4
274,3
275,3
276,5
277,1
278,3
279,5
280,5
281,5
282,2
283,3
284,1
285,1
286,3
287,4
