,demand
0,10
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,6
11,0
12,0
13,0
14,0
15,0
16,0
17,9
18,0
19,6
20,0
21,0
22,0
23,10
24,9
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,6
36,0
37,0
38,6
39,0
40,0
41,8
42,8
43,0
44,0
45,0
46,9
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,7
55,0
56,9
57,0
58,0
59,0
60,9
61,0
62,0
63,0
64,7
65,0
66,0
67,8
68,0
69,0
70,0
71,0
72,0
73,6
74,0
75,0
76,0
77,8
78,0
79,0
80,9
81,0
82,9
83,8
84,0
85,0
86,6
87,0
88,8
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,6
100,0
101,0
102,0
103,0
104,0
105,8
106,8
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,10
121,0
122,0
123,0
124,0
125,0
126,0
127,7
128,0
129,0
130,0
131,0
132,0
133,0
134,6
135,6
136,0
137,0
138,9
139,0
140,0
141,0
142,8
143,0
144,0
145,0
146,0
147,0
148,7
149,9
150,0
151,0
152,0
153,10
154,0
155,0
156,0
157,9
158,0
159,0
160,0
161,10
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,6
175,6
176,0
177,0
178,8
179,7
180,6
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,10
190,6
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,10
199,6
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,10
215,0
216,0
217,7
218,0
219,0
220,6
221,0
222,7
223,0
224,0
225,0
226,0
227,10
228,0
229,0
230,0
231,7
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,8
241,0
242,6
243,0
244,0
245,0
246,0
247,0
248,0
249,10
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,9
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,6
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,7
279,6
280,0
281,0
282,10
283,0
284,0
285,0
286,0
287,0
