,demand
0,2
1,2
2,4
3,5
4,5
5,5
6,4
7,2
8,4
9,3
10,4
11,1
12,3
13,3
14,2
15,1
16,5
17,1
18,5
19,3
20,5
21,3
22,4
23,2
24,3
25,5
26,5
27,1
28,4
29,1
30,1
31,1
32,4
33,1
34,2
35,1
36,2
37,1
38,1
39,4
40,2
41,4
42,5
43,1
44,1
45,5
46,3
47,5
48,4
49,1
50,5
51,5
52,2
53,4
54,2
55,3
56,4
57,1
58,2
59,1
60,2
61,2
62,4
63,3
64,3
65,2
66,5
67,1
68,1
69,3
70,2
71,5
72,4
73,2
74,1
75,5
76,2
77,1
78,5
79,2
80,1
81,2
82,1
83,2
84,3
85,4
86,4
87,1
88,3
89,5
90,5
91,1
92,4
93,1
94,3
95,1
96,4
97,3
98,5
99,2
100,3
101,4
102,1
103,5
104,2
105,3
106,3
107,2
108,3
109,5
110,4
111,5
112,5
113,2
114,5
115,1
116,5
117,4
118,3
119,4
120,4
121,5
122,3
123,1
124,4
125,4
126,5
127,2
128,4
129,5
130,5
131,5
132,5
133,5
134,1
135,2
136,1
137,3
138,3
139,3
140,3
141,5
142,5
143,3
144,3
145,1
146,2
147,2
148,4
149,3
150,3
151,5
152,5
153,4
154,3
155,3
156,4
157,2
158,2
159,1
160,5
161,2
162,5
163,2
164,1
165,3
166,3
167,3
168,2
169,5
170,3
171,1
172,2
173,3
174,3
175,3
176,3
177,5
178,4
179,5
180,5
181,3
182,4
183,1
184,1
185,3
186,4
187,4
188,3
189,5
190,1
191,4
192,1
193,1
194,1
195,3
196,4
197,5
198,2
199,3
200,2
201,4
202,2
203,5
204,4
205,1
206,3
207,3
208,1
209,5
210,5
211,3
212,1
213,5
214,5
215,5
216,4
217,5
218,4
219,4
220,2
221,3
222,3
223,2
224,1
225,4
226,1
227,5
228,1
229,3
230,2
231,3
232,4
233,4
234,3
235,1
236,1
237,4
238,3
239,3
240,2
241,2
242,4
243,3
244,4
245,3
246,2
247,4
248,5
249,2
250,4
251,5
252,3
253,2
254,2
255,3
256,1
257,4
258,4
259,5
260,1
261,2
262,1
263,4
264,1
265,2
266,1
267,1
268,2
269,2
270,3
271,5
272,2
273,1
274,1
275,1
276,5
277,5
278,1
279,3
280,1
281,5
282,5
283,3
284,3
285,4
286,2
287,5
