,demand
0,5
1,5
2,3
3,3
4,1
5,4
6,3
7,3
8,5
9,5
10,1
11,1
12,4
13,2
14,2
15,1
16,5
17,1
18,2
19,5
20,4
21,3
22,1
23,2
24,4
25,2
26,4
27,3
28,5
29,4
30,1
31,1
32,1
33,2
34,1
35,5
36,3
37,3
38,3
39,5
40,1
41,1
42,5
43,1
44,4
45,2
46,4
47,4
48,4
49,1
50,3
51,4
52,4
53,2
54,2
55,2
56,3
57,2
58,3
59,1
60,5
61,1
62,4
63,3
64,5
65,2
66,5
67,4
68,5
69,5
70,3
71,4
72,5
73,3
74,3
75,3
76,2
77,2
78,1
79,1
80,2
81,1
82,5
83,2
84,5
85,1
86,1
87,2
88,5
89,3
90,1
91,1
92,3
93,4
94,4
95,3
96,3
97,3
98,2
99,5
100,4
101,5
102,5
103,2
104,3
105,2
106,3
107,1
108,4
109,5
110,3
111,4
112,5
113,5
114,2
115,1
116,4
117,5
118,3
119,1
120,3
121,1
122,3
123,1
124,3
125,3
126,1
127,5
128,4
129,4
130,1
131,3
132,1
133,4
134,3
135,1
136,3
137,2
138,1
139,3
140,3
141,2
142,5
143,2
144,4
145,5
146,3
147,3
148,2
149,1
150,2
151,2
152,3
153,5
154,4
155,3
156,3
157,5
158,3
159,2
160,3
161,2
162,2
163,1
164,4
165,1
166,3
167,5
168,3
169,4
170,5
171,3
172,2
173,3
174,2
175,3
176,2
177,3
178,1
179,2
180,1
181,3
182,4
183,5
184,2
185,4
186,2
187,3
188,5
189,3
190,2
191,1
192,3
193,2
194,3
195,2
196,4
197,1
198,2
199,1
200,5
201,4
202,2
203,5
204,5
205,3
206,1
207,4
208,5
209,3
210,5
211,1
212,4
213,2
214,3
215,1
216,1
217,3
218,4
219,1
220,1
221,1
222,5
223,5
224,1
225,3
226,2
227,2
228,4
229,3
230,4
231,1
232,1
233,5
234,2
235,5
236,4
237,2
238,1
239,3
240,3
241,1
242,5
243,2
244,4
245,3
246,5
247,5
248,4
249,5
250,4
251,4
252,2
253,5
254,4
255,3
256,3
257,3
258,2
259,5
260,1
261,3
262,3
263,5
264,5
265,2
266,4
267,1
268,1
269,5
270,2
271,3
272,4
273,3
274,4
275,3
276,2
277,3
278,1
279,5
280,5
281,1
282,3
283,4
284,3
285,4
286,3
287,3
