,demand
0,3
1,2
2,5
3,5
4,2
5,5
6,2
7,5
8,2
9,5
10,5
11,4
12,5
13,2
14,4
15,2
16,3
17,1
18,4
19,2
20,3
21,1
22,1
23,3
24,3
25,1
26,4
27,3
28,5
29,2
30,1
31,1
32,1
33,2
34,3
35,5
36,5
37,1
38,1
39,5
40,5
41,2
42,1
43,1
44,3
45,1
46,2
47,3
48,3
49,3
50,5
51,1
52,5
53,4
54,2
55,2
56,5
57,3
58,4
59,1
60,2
61,4
62,1
63,5
64,3
65,5
66,5
67,1
68,5
69,2
70,1
71,4
72,4
73,3
74,2
75,4
76,4
77,3
78,4
79,4
80,5
81,4
82,4
83,4
84,1
85,3
86,3
87,1
88,3
89,2
90,2
91,3
92,1
93,4
94,1
95,5
96,2
97,1
98,5
99,2
100,2
101,4
102,1
103,2
104,4
105,5
106,4
107,4
108,1
109,1
110,2
111,1
112,4
113,5
114,4
115,5
116,5
117,2
118,1
119,3
120,3
121,4
122,5
123,3
124,1
125,4
126,4
127,1
128,1
129,5
130,5
131,1
132,1
133,2
134,2
135,2
136,4
137,3
138,4
139,2
140,1
141,4
142,3
143,1
144,4
145,3
146,1
147,4
148,3
149,3
150,2
151,4
152,3
153,1
154,3
155,4
156,5
157,5
158,1
159,1
160,5
161,1
162,5
163,4
164,3
165,1
166,4
167,1
168,5
169,1
170,3
171,5
172,3
173,3
174,4
175,1
176,4
177,5
178,1
179,3
180,4
181,3
182,1
183,5
184,1
185,3
186,2
187,4
188,3
189,2
190,5
191,2
192,3
193,1
194,3
195,2
196,1
197,5
198,3
199,4
200,3
201,2
202,4
203,3
204,4
205,5
206,1
207,1
208,3
209,5
210,2
211,4
212,4
213,4
214,3
215,2
216,5
217,3
218,3
219,5
220,5
221,2
222,3
223,3
224,5
225,4
226,1
227,2
228,4
229,4
230,5
231,2
232,1
233,3
234,2
235,4
236,2
237,5
238,4
239,1
240,2
241,2
242,1
243,3
244,1
245,3
246,1
247,3
248,5
249,4
250,2
251,3
252,3
253,3
254,4
255,3
256,1
257,5
258,3
259,5
260,3
261,1
262,2
263,5
264,5
265,2
266,1
267,3
268,3
269,4
270,4
271,1
272,3
273,5
274,5
275,4
276,3
277,4
278,1
279,1
280,1
281,3
282,2
283,4
284,2
285,2
286,2
287,5
