,demand
0,5
1,2
2,3
3,1
4,3
5,4
6,3
7,4
8,2
9,3
10,3
11,4
12,1
13,3
14,2
15,3
16,5
17,2
18,5
19,3
20,3
21,1
22,4
23,5
24,4
25,5
26,4
27,5
28,5
29,2
30,2
31,5
32,3
33,3
34,5
35,1
36,3
37,2
38,4
39,2
40,5
41,4
42,5
43,2
44,4
45,3
46,5
47,1
48,2
49,3
50,5
51,2
52,4
53,5
54,5
55,1
56,2
57,5
58,2
59,5
60,5
61,4
62,3
63,3
64,5
65,4
66,3
67,5
68,3
69,4
70,1
71,1
72,5
73,1
74,2
75,5
76,5
77,5
78,2
79,4
80,5
81,3
82,1
83,4
84,2
85,5
86,2
87,3
88,1
89,4
90,4
91,3
92,2
93,1
94,5
95,4
96,2
97,1
98,2
99,4
100,4
101,5
102,2
103,5
104,5
105,1
106,3
107,5
108,4
109,4
110,3
111,2
112,5
113,1
114,4
115,1
116,4
117,3
118,1
119,3
120,1
121,3
122,1
123,4
124,3
125,4
126,4
127,5
128,1
129,1
130,2
131,4
132,2
133,5
134,4
135,4
136,3
137,3
138,2
139,2
140,2
141,1
142,2
143,4
144,1
145,2
146,4
147,5
148,4
149,5
150,3
151,3
152,5
153,3
154,2
155,3
156,5
157,4
158,4
159,5
160,5
161,2
162,4
163,1
164,5
165,2
166,3
167,1
168,1
169,3
170,3
171,5
172,5
173,5
174,4
175,2
176,1
177,5
178,5
179,2
180,5
181,3
182,1
183,3
184,5
185,4
186,2
187,3
188,4
189,4
190,3
191,5
192,1
193,4
194,3
195,1
196,3
197,2
198,3
199,5
200,2
201,5
202,3
203,1
204,3
205,2
206,1
207,5
208,4
209,1
210,1
211,1
212,2
213,2
214,1
215,1
216,4
217,4
218,4
219,4
220,2
221,4
222,4
223,2
224,5
225,4
226,1
227,3
228,1
229,5
230,4
231,2
232,5
233,4
234,3
235,4
236,2
237,5
238,2
239,1
240,2
241,3
242,2
243,3
244,4
245,3
246,4
247,2
248,2
249,1
250,5
251,3
252,2
253,5
254,4
255,1
256,4
257,1
258,3
259,5
260,3
261,3
262,3
263,1
264,1
265,1
266,3
267,3
268,4
269,1
270,4
271,4
272,5
273,1
274,2
275,5
276,5
277,2
278,3
279,3
280,3
281,2
282,5
283,3
284,1
285,5
286,3
287,3
