,demand
0,2
1,5
2,1
3,5
4,2
5,1
6,2
7,1
8,3
9,2
10,1
11,3
12,1
13,3
14,5
15,1
16,2
17,2
18,2
19,3
20,5
21,3
22,2
23,4
24,4
25,3
26,3
27,4
28,5
29,4
30,4
31,4
32,4
33,4
34,5
35,1
36,1
37,3
38,4
39,2
40,1
41,4
42,1
43,4
44,5
45,3
46,3
47,1
48,3
49,2
50,1
51,5
52,5
53,2
54,2
55,1
56,3
57,2
58,2
59,4
60,2
61,4
62,5
63,2
64,3
65,1
66,2
67,5
68,3
69,2
70,3
71,2
72,5
73,3
74,3
75,3
76,5
77,2
78,3
79,4
80,2
81,4
82,3
83,3
84,3
85,4
86,2
87,3
88,5
89,2
90,5
91,5
92,1
93,3
94,5
95,1
96,1
97,3
98,2
99,2
100,4
101,2
102,4
103,5
104,4
105,1
106,1
107,3
108,3
109,2
110,3
111,4
112,5
113,5
114,4
115,5
116,1
117,4
118,2
119,2
120,3
121,2
122,4
123,1
124,3
125,5
126,4
127,3
128,2
129,1
130,4
131,1
132,4
133,4
134,1
135,5
136,5
137,1
138,2
139,2
140,3
141,4
142,5
143,1
144,5
145,2
146,1
147,3
148,5
149,5
150,5
151,4
152,3
153,1
154,4
155,1
156,2
157,4
158,5
159,2
160,1
161,5
162,5
163,4
164,2
165,3
166,1
167,2
168,5
169,1
170,2
171,2
172,4
173,1
174,4
175,5
176,1
177,4
178,5
179,2
180,4
181,3
182,5
183,3
184,2
185,2
186,3
187,5
188,3
189,3
190,2
191,3
192,2
193,4
194,1
195,3
196,1
197,1
198,5
199,4
200,5
201,4
202,1
203,3
204,5
205,1
206,4
207,1
208,1
209,3
210,1
211,2
212,4
213,3
214,5
215,4
216,3
217,4
218,4
219,2
220,2
221,2
222,4
223,4
224,4
225,5
226,1
227,5
228,2
229,2
230,3
231,2
232,3
233,3
234,4
235,1
236,1
237,2
238,1
239,1
240,2
241,2
242,2
243,1
244,1
245,1
246,4
247,4
248,1
249,4
250,4
251,1
252,3
253,3
254,4
255,5
256,3
257,1
258,2
259,2
260,5
261,5
262,5
263,3
264,3
265,2
266,4
267,3
268,5
269,1
270,2
271,5
272,5
273,3
274,1
275,5
276,3
277,3
278,3
279,5
280,1
281,5
282,4
283,4
284,2
285,5
286,5
287,4
