,demand
0,5
1,2
2,1
3,3
4,4
5,5
6,3
7,3
8,5
9,3
10,3
11,3
12,1
13,3
14,1
15,3
16,1
17,2
18,2
19,4
20,4
21,2
22,3
23,3
24,5
25,4
26,4
27,5
28,5
29,1
30,4
31,3
32,3
33,4
34,1
35,1
36,3
37,4
38,4
39,2
40,2
41,3
42,4
43,3
44,2
45,1
46,3
47,5
48,4
49,2
50,2
51,1
52,5
53,3
54,5
55,1
56,5
57,5
58,5
59,2
60,2
61,4
62,5
63,5
64,1
65,2
66,1
67,3
68,1
69,5
70,4
71,3
72,2
73,2
74,3
75,1
76,5
77,4
78,1
79,3
80,4
81,4
82,2
83,2
84,5
85,2
86,2
87,1
88,1
89,1
90,2
91,3
92,1
93,2
94,1
95,1
96,3
97,4
98,3
99,5
100,5
101,2
102,4
103,2
104,2
105,3
106,3
107,1
108,5
109,3
110,2
111,5
112,1
113,2
114,2
115,4
116,2
117,3
118,5
119,1
120,3
121,2
122,1
123,3
124,2
125,4
126,5
127,5
128,5
129,5
130,5
131,2
132,1
133,4
134,2
135,4
136,4
137,2
138,4
139,2
140,1
141,2
142,3
143,2
144,4
145,3
146,5
147,5
148,4
149,1
150,3
151,2
152,4
153,3
154,5
155,4
156,3
157,3
158,5
159,1
160,4
161,4
162,5
163,4
164,1
165,4
166,3
167,3
168,2
169,4
170,5
171,4
172,3
173,5
174,4
175,1
176,3
177,3
178,3
179,3
180,1
181,4
182,1
183,3
184,5
185,4
186,3
187,5
188,5
189,4
190,2
191,3
192,5
193,2
194,1
195,1
196,1
197,3
198,1
199,1
200,2
201,1
202,5
203,3
204,5
205,5
206,2
207,2
208,4
209,3
210,2
211,2
212,5
213,1
214,3
215,3
216,4
217,3
218,3
219,1
220,5
221,4
222,1
223,1
224,2
225,2
226,5
227,4
228,5
229,4
230,4
231,1
232,4
233,2
234,4
235,3
236,3
237,5
238,5
239,5
240,3
241,2
242,3
243,1
244,1
245,3
246,3
247,5
248,1
249,2
250,2
251,1
252,3
253,3
254,5
255,5
256,4
257,1
258,3
259,4
260,5
261,3
262,3
263,3
264,2
265,4
266,4
267,3
268,1
269,1
270,5
271,3
272,2
273,2
274,1
275,3
276,3
277,1
278,1
279,1
280,2
281,4
282,1
283,2
284,3
285,1
286,1
287,5
