,demand
0,4
1,4
2,5
3,3
4,1
5,3
6,5
7,5
8,2
9,3
10,2
11,2
12,4
13,2
14,5
15,1
16,3
17,1
18,2
19,1
20,5
21,4
22,3
23,3
24,2
25,5
26,5
27,1
28,3
29,3
30,4
31,2
32,1
33,2
34,4
35,5
36,5
37,2
38,1
39,2
40,2
41,4
42,2
43,5
44,2
45,4
46,3
47,2
48,4
49,1
50,1
51,2
52,5
53,4
54,2
55,4
56,2
57,1
58,2
59,2
60,2
61,5
62,5
63,2
64,4
65,4
66,3
67,4
68,2
69,3
70,1
71,5
72,5
73,3
74,2
75,2
76,5
77,2
78,2
79,1
80,5
81,3
82,2
83,2
84,4
85,1
86,2
87,2
88,3
89,4
90,4
91,5
92,2
93,3
94,3
95,3
96,3
97,2
98,3
99,1
100,5
101,3
102,5
103,3
104,4
105,1
106,2
107,4
108,1
109,2
110,4
111,5
112,5
113,2
114,5
115,5
116,5
117,3
118,1
119,3
120,3
121,2
122,5
123,4
124,5
125,4
126,4
127,2
128,2
129,2
130,1
131,4
132,5
133,5
134,4
135,4
136,3
137,2
138,1
139,5
140,4
141,4
142,3
143,1
144,2
145,3
146,4
147,1
148,1
149,3
150,4
151,4
152,4
153,3
154,2
155,3
156,3
157,1
158,3
159,4
160,4
161,5
162,2
163,3
164,2
165,4
166,3
167,4
168,2
169,4
170,2
171,3
172,3
173,5
174,5
175,1
176,4
177,3
178,4
179,5
180,4
181,1
182,4
183,3
184,5
185,5
186,5
187,2
188,1
189,4
190,5
191,1
192,4
193,1
194,5
195,1
196,1
197,4
198,3
199,2
200,5
201,2
202,2
203,2
204,5
205,2
206,2
207,4
208,1
209,1
210,1
211,1
212,3
213,3
214,2
215,4
216,4
217,3
218,4
219,4
220,3
221,3
222,4
223,2
224,5
225,1
226,5
227,2
228,4
229,4
230,1
231,3
232,2
233,5
234,2
235,3
236,1
237,4
238,2
239,3
240,4
241,1
242,1
243,3
244,1
245,4
246,1
247,2
248,1
249,3
250,2
251,1
252,1
253,4
254,1
255,3
256,1
257,4
258,2
259,1
260,5
261,5
262,5
263,2
264,4
265,1
266,2
267,4
268,5
269,1
270,2
271,5
272,3
273,5
274,2
275,1
276,2
277,4
278,3
279,5
280,3
281,4
282,3
283,4
284,4
285,3
286,5
287,4
