,demand
0,1
1,5
2,5
3,5
4,1
5,2
6,1
7,4
8,5
9,4
10,4
11,2
12,4
13,4
14,5
15,4
16,3
17,2
18,3
19,5
20,1
21,4
22,3
23,5
24,4
25,5
26,3
27,5
28,1
29,4
30,5
31,3
32,1
33,5
34,1
35,3
36,3
37,1
38,5
39,1
40,3
41,1
42,4
43,1
44,4
45,5
46,4
47,5
48,2
49,4
50,1
51,1
52,5
53,1
54,2
55,2
56,3
57,2
58,4
59,4
60,1
61,4
62,3
63,5
64,5
65,2
66,5
67,2
68,1
69,3
70,3
71,4
72,2
73,1
74,3
75,1
76,1
77,2
78,2
79,1
80,4
81,5
82,1
83,1
84,5
85,3
86,1
87,4
88,4
89,5
90,3
91,5
92,2
93,3
94,5
95,3
96,3
97,4
98,1
99,2
100,4
101,4
102,1
103,1
104,2
105,2
106,1
107,1
108,2
109,2
110,3
111,3
112,5
113,2
114,5
115,1
116,4
117,3
118,4
119,3
120,4
121,5
122,5
123,4
124,3
125,4
126,2
127,1
128,2
129,4
130,1
131,1
132,1
133,1
134,2
135,3
136,1
137,5
138,1
139,2
140,4
141,5
142,2
143,1
144,2
145,3
146,3
147,3
148,4
149,4
150,2
151,2
152,4
153,4
154,3
155,1
156,1
157,1
158,5
159,1
160,1
161,5
162,3
163,1
164,3
165,2
166,2
167,4
168,4
169,4
170,3
171,2
172,4
173,5
174,2
175,5
176,3
177,2
178,1
179,3
180,1
181,2
182,1
183,3
184,1
185,1
186,5
187,2
188,5
189,1
190,2
191,4
192,4
193,2
194,5
195,2
196,5
197,5
198,3
199,3
200,2
201,1
202,5
203,4
204,4
205,4
206,3
207,3
208,1
209,2
210,3
211,4
212,4
213,5
214,5
215,3
216,5
217,2
218,2
219,4
220,2
221,1
222,5
223,5
224,1
225,3
226,3
227,4
228,3
229,1
230,4
231,5
232,2
233,3
234,2
235,5
236,3
237,3
238,5
239,4
240,3
241,3
242,1
243,5
244,2
245,1
246,1
247,5
248,5
249,4
250,2
251,1
252,1
253,3
254,2
255,5
256,1
257,5
258,5
259,3
260,4
261,3
262,4
263,5
264,1
265,5
266,1
267,5
268,3
269,2
270,3
271,2
272,3
273,1
274,3
275,4
276,1
277,4
278,1
279,5
280,4
281,3
282,5
283,5
284,5
285,2
286,4
287,5
