,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,9
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,10
22,0
23,0
24,0
25,0
26,10
27,0
28,0
29,0
30,0
31,0
32,0
33,8
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,6
42,0
43,0
44,0
45,0
46,8
47,0
48,0
49,7
50,10
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,6
61,6
62,0
63,0
64,0
65,0
66,0
67,0
68,7
69,0
70,0
71,0
72,0
73,9
74,0
75,0
76,0
77,8
78,6
79,8
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,6
91,0
92,0
93,0
94,0
95,7
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,10
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,9
122,0
123,0
124,0
125,10
126,0
127,0
128,0
129,0
130,0
131,6
132,0
133,0
134,9
135,8
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,8
146,0
147,8
148,6
149,0
150,8
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,8
160,9
161,0
162,0
163,9
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,9
174,0
175,9
176,0
177,10
178,0
179,0
180,0
181,6
182,0
183,9
184,0
185,10
186,10
187,0
188,8
189,0
190,9
191,9
192,0
193,0
194,6
195,0
196,0
197,0
198,0
199,0
200,10
201,0
202,0
203,0
204,10
205,6
206,0
207,0
208,0
209,0
210,7
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,10
221,0
222,0
223,0
224,0
225,0
226,0
227,8
228,0
229,0
230,0
231,7
232,0
233,0
234,0
235,0
236,6
237,0
238,0
239,0
240,0
241,0
242,0
243,6
244,0
245,0
246,0
247,6
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,8
263,0
264,6
265,0
266,6
267,0
268,0
269,0
270,10
271,0
272,0
273,0
274,0
275,10
276,9
277,0
278,0
279,0
280,0
281,6
282,0
283,0
284,0
285,0
286,8
287,6
