,demand
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,9
14,0
15,0
16,9
17,7
18,0
19,0
20,0
21,0
22,0
23,9
24,0
25,8
26,0
27,0
28,0
29,8
30,0
31,0
32,0
33,0
34,0
35,0
36,9
37,0
38,0
39,0
40,0
41,7
42,8
43,0
44,10
45,0
46,0
47,0
48,0
49,0
50,9
51,0
52,0
53,0
54,10
55,7
56,0
57,0
58,0
59,0
60,0
61,10
62,6
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,8
73,0
74,0
75,6
76,0
77,0
78,0
79,0
80,9
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,8
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,9
98,0
99,0
100,0
101,0
102,0
103,7
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,8
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,8
120,0
121,0
122,0
123,7
124,0
125,0
126,7
127,0
128,8
129,0
130,0
131,0
132,0
133,0
134,10
135,0
136,0
137,10
138,7
139,0
140,0
141,0
142,0
143,10
144,10
145,0
146,0
147,0
148,0
149,10
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,8
162,6
163,7
164,9
165,0
166,0
167,0
168,0
169,0
170,8
171,0
172,6
173,0
174,0
175,0
176,0
177,0
178,10
179,0
180,0
181,0
182,0
183,9
184,0
185,0
186,0
187,0
188,0
189,6
190,0
191,8
192,0
193,10
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,9
204,0
205,0
206,7
207,9
208,0
209,6
210,0
211,0
212,0
213,0
214,0
215,10
216,0
217,0
218,0
219,0
220,0
221,9
222,0
223,10
224,0
225,0
226,7
227,0
228,0
229,0
230,0
231,0
232,9
233,0
234,0
235,0
236,0
237,6
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,9
251,9
252,0
253,0
254,0
255,6
256,7
257,0
258,0
259,7
260,0
261,7
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,7
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
