,demand
0,0
1,0
2,9
3,9
4,0
5,0
6,0
7,6
8,7
9,7
10,0
11,0
12,8
13,0
14,0
15,6
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,9
26,0
27,8
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,9
37,0
38,7
39,0
40,0
41,0
42,0
43,0
44,6
45,0
46,9
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,7
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,6
66,10
67,0
68,0
69,0
70,0
71,8
72,7
73,0
74,7
75,0
76,0
77,0
78,0
79,0
80,0
81,9
82,0
83,0
84,0
85,8
86,0
87,0
88,0
89,0
90,6
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,9
99,0
100,0
101,0
102,0
103,7
104,0
105,0
106,6
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,7
117,0
118,0
119,0
120,9
121,0
122,0
123,0
124,7
125,10
126,0
127,0
128,0
129,0
130,0
131,6
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,7
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,8
149,0
150,0
151,0
152,0
153,7
154,7
155,0
156,0
157,0
158,0
159,0
160,0
161,8
162,0
163,0
164,0
165,0
166,0
167,7
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,8
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,6
188,0
189,9
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,6
198,6
199,9
200,0
201,0
202,0
203,0
204,0
205,7
206,0
207,9
208,8
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,10
223,0
224,0
225,0
226,6
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,10
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,10
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,10
257,7
258,0
259,8
260,9
261,0
262,0
263,10
264,6
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,6
279,0
280,7
281,9
282,0
283,0
284,0
285,0
286,10
287,6
