,demand
0,1
1,1
2,3
3,1
4,4
5,3
6,5
7,2
8,5
9,2
10,2
11,4
12,5
13,5
14,2
15,2
16,1
17,3
18,1
19,4
20,5
21,2
22,2
23,4
24,4
25,4
26,5
27,5
28,3
29,5
30,4
31,5
32,3
33,2
34,5
35,5
36,2
37,3
38,4
39,2
40,1
41,3
42,3
43,1
44,5
45,2
46,5
47,3
48,3
49,2
50,3
51,1
52,4
53,4
54,4
55,2
56,2
57,3
58,2
59,5
60,3
61,3
62,1
63,3
64,4
65,1
66,5
67,5
68,4
69,1
70,4
71,4
72,2
73,3
74,4
75,2
76,1
77,5
78,4
79,5
80,2
81,1
82,1
83,2
84,1
85,1
86,2
87,1
88,3
89,1
90,3
91,4
92,2
93,5
94,4
95,5
96,1
97,2
98,1
99,2
100,1
101,3
102,4
103,1
104,4
105,2
106,2
107,2
108,2
109,1
110,5
111,4
112,5
113,4
114,3
115,2
116,4
117,5
118,3
119,1
120,2
121,3
122,3
123,3
124,4
125,5
126,3
127,3
128,5
129,5
130,4
131,4
132,4
133,4
134,2
135,5
136,4
137,5
138,2
139,3
140,1
141,1
142,2
143,2
144,5
145,5
146,2
147,3
148,3
149,1
150,1
151,3
152,2
153,3
154,3
155,3
156,2
157,1
158,5
159,4
160,2
161,2
162,3
163,4
164,4
165,5
166,5
167,3
168,2
169,2
170,2
171,3
172,2
173,1
174,2
175,3
176,3
177,2
178,4
179,5
180,2
181,1
182,3
183,1
184,5
185,2
186,4
187,1
188,2
189,3
190,3
191,2
192,5
193,5
194,3
195,5
196,1
197,3
198,4
199,4
200,5
201,5
202,5
203,5
204,4
205,5
206,5
207,4
208,3
209,5
210,2
211,3
212,1
213,5
214,2
215,1
216,1
217,4
218,2
219,2
220,4
221,3
222,5
223,1
224,5
225,3
226,1
227,3
228,2
229,3
230,3
231,4
232,5
233,1
234,3
235,4
236,3
237,1
238,1
239,4
240,3
241,3
242,5
243,3
244,5
245,3
246,3
247,2
248,3
249,1
250,2
251,2
252,3
253,2
254,4
255,3
256,1
257,1
258,3
259,1
260,3
261,5
262,2
263,1
264,2
265,2
266,3
267,2
268,2
269,2
270,5
271,3
272,3
273,3
274,4
275,2
276,5
277,1
278,3
279,5
280,3
281,1
282,2
283,3
284,5
285,3
286,5
287,2
