,demand
0,3
1,3
2,4
3,4
4,1
5,1
6,4
7,3
8,5
9,3
10,2
11,1
12,4
13,1
14,5
15,2
16,2
17,3
18,5
19,5
20,3
21,1
22,1
23,4
24,1
25,4
26,4
27,1
28,3
29,5
30,2
31,2
32,4
33,3
34,2
35,2
36,5
37,4
38,4
39,5
40,2
41,5
42,3
43,1
44,1
45,1
46,3
47,2
48,3
49,2
50,5
51,5
52,3
53,1
54,1
55,5
56,2
57,1
58,2
59,1
60,1
61,3
62,1
63,3
64,3
65,4
66,5
67,4
68,5
69,3
70,5
71,3
72,1
73,5
74,3
75,2
76,3
77,2
78,4
79,4
80,2
81,1
82,1
83,3
84,4
85,1
86,3
87,2
88,4
89,4
90,3
91,1
92,4
93,1
94,5
95,3
96,3
97,1
98,1
99,2
100,2
101,4
102,2
103,1
104,1
105,1
106,2
107,2
108,5
109,2
110,2
111,1
112,3
113,3
114,3
115,2
116,3
117,2
118,3
119,2
120,5
121,1
122,4
123,1
124,2
125,3
126,3
127,1
128,4
129,4
130,4
131,3
132,4
133,1
134,1
135,1
136,5
137,5
138,1
139,1
140,1
141,4
142,4
143,1
144,1
145,2
146,4
147,3
148,2
149,2
150,1
151,2
152,2
153,2
154,1
155,1
156,1
157,5
158,2
159,1
160,1
161,1
162,3
163,1
164,4
165,3
166,3
167,3
168,4
169,5
170,2
171,4
172,3
173,3
174,4
175,2
176,3
177,2
178,3
179,3
180,1
181,5
182,5
183,3
184,4
185,5
186,4
187,5
188,3
189,2
190,1
191,2
192,2
193,4
194,5
195,2
196,4
197,5
198,5
199,1
200,2
201,4
202,2
203,4
204,3
205,4
206,5
207,3
208,5
209,2
210,4
211,5
212,1
213,5
214,1
215,3
216,1
217,5
218,3
219,1
220,5
221,5
222,3
223,1
224,1
225,2
226,5
227,1
228,2
229,5
230,4
231,4
232,4
233,2
234,2
235,4
236,2
237,4
238,1
239,1
240,5
241,4
242,2
243,3
244,5
245,4
246,4
247,2
248,3
249,5
250,5
251,2
252,1
253,3
254,5
255,2
256,4
257,1
258,5
259,5
260,2
261,2
262,2
263,1
264,1
265,2
266,4
267,3
268,5
269,4
270,5
271,3
272,2
273,3
274,2
275,5
276,4
277,1
278,3
279,1
280,5
281,1
282,4
283,5
284,2
285,4
286,2
287,4
