,demand
0,4
1,2
2,4
3,3
4,4
5,2
6,1
7,3
8,2
9,5
10,1
11,2
12,3
13,3
14,5
15,4
16,1
17,1
18,4
19,2
20,2
21,2
22,1
23,3
24,5
25,1
26,5
27,5
28,5
29,2
30,3
31,2
32,5
33,3
34,5
35,4
36,2
37,4
38,5
39,4
40,3
41,2
42,4
43,2
44,4
45,1
46,3
47,5
48,5
49,5
50,5
51,1
52,5
53,5
54,1
55,5
56,1
57,4
58,1
59,3
60,5
61,2
62,3
63,2
64,4
65,4
66,1
67,4
68,4
69,5
70,1
71,3
72,5
73,3
74,2
75,2
76,3
77,1
78,3
79,4
80,1
81,3
82,5
83,3
84,1
85,4
86,1
87,1
88,4
89,4
90,5
91,2
92,4
93,4
94,5
95,3
96,5
97,2
98,5
99,2
100,3
101,1
102,3
103,2
104,1
105,3
106,5
107,1
108,5
109,3
110,2
111,4
112,3
113,3
114,4
115,5
116,2
117,1
118,1
119,2
120,5
121,2
122,3
123,3
124,2
125,2
126,3
127,5
128,3
129,5
130,5
131,1
132,3
133,5
134,5
135,3
136,1
137,1
138,1
139,2
140,2
141,4
142,1
143,2
144,3
145,3
146,5
147,1
148,3
149,3
150,2
151,1
152,1
153,5
154,1
155,3
156,5
157,4
158,1
159,4
160,5
161,3
162,3
163,1
164,1
165,5
166,5
167,4
168,2
169,2
170,3
171,3
172,2
173,5
174,1
175,5
176,4
177,5
178,5
179,4
180,1
181,2
182,5
183,5
184,1
185,2
186,4
187,2
188,3
189,5
190,2
191,5
192,2
193,5
194,4
195,1
196,1
197,4
198,5
199,1
200,2
201,5
202,1
203,2
204,5
205,1
206,5
207,4
208,2
209,3
210,4
211,3
212,4
213,1
214,2
215,3
216,2
217,4
218,1
219,4
220,2
221,4
222,5
223,5
224,2
225,2
226,4
227,3
228,4
229,3
230,3
231,4
232,2
233,3
234,1
235,4
236,3
237,1
238,2
239,2
240,4
241,3
242,5
243,3
244,3
245,4
246,2
247,4
248,5
249,3
250,4
251,3
252,2
253,1
254,3
255,4
256,5
257,4
258,5
259,4
260,1
261,4
262,4
263,3
264,4
265,5
266,5
267,2
268,1
269,4
270,5
271,1
272,4
273,2
274,5
275,1
276,3
277,1
278,3
279,2
280,1
281,1
282,4
283,1
284,1
285,5
286,3
287,4
