,demand
0,3
1,5
2,2
3,5
4,4
5,5
6,5
7,1
8,2
9,1
10,4
11,3
12,5
13,1
14,5
15,1
16,3
17,5
18,2
19,5
20,2
21,4
22,2
23,5
24,5
25,2
26,5
27,5
28,5
29,3
30,3
31,5
32,4
33,4
34,1
35,5
36,3
37,1
38,3
39,1
40,1
41,3
42,3
43,4
44,1
45,5
46,5
47,2
48,5
49,3
50,4
51,3
52,5
53,1
54,3
55,3
56,2
57,4
58,2
59,4
60,5
61,2
62,1
63,3
64,3
65,2
66,2
67,3
68,2
69,2
70,2
71,4
72,4
73,2
74,3
75,3
76,3
77,4
78,5
79,5
80,4
81,1
82,1
83,2
84,1
85,3
86,1
87,4
88,2
89,1
90,1
91,1
92,2
93,5
94,1
95,3
96,3
97,5
98,3
99,2
100,1
101,4
102,5
103,3
104,2
105,3
106,3
107,5
108,1
109,4
110,5
111,3
112,1
113,2
114,1
115,4
116,5
117,1
118,1
119,2
120,3
121,1
122,4
123,5
124,3
125,3
126,1
127,1
128,3
129,5
130,1
131,5
132,3
133,2
134,1
135,1
136,5
137,2
138,3
139,2
140,3
141,5
142,2
143,5
144,2
145,5
146,1
147,3
148,3
149,4
150,1
151,5
152,3
153,1
154,2
155,2
156,3
157,2
158,4
159,1
160,5
161,4
162,1
163,1
164,3
165,1
166,5
167,3
168,5
169,4
170,3
171,3
172,4
173,2
174,2
175,4
176,1
177,2
178,1
179,2
180,1
181,4
182,1
183,1
184,3
185,2
186,4
187,5
188,4
189,1
190,3
191,1
192,5
193,4
194,3
195,1
196,2
197,4
198,5
199,4
200,4
201,5
202,2
203,5
204,4
205,3
206,2
207,2
208,5
209,3
210,2
211,1
212,3
213,2
214,2
215,1
216,2
217,1
218,5
219,3
220,1
221,5
222,3
223,4
224,1
225,3
226,3
227,1
228,5
229,1
230,3
231,2
232,5
233,1
234,1
235,2
236,4
237,5
238,5
239,4
240,4
241,4
242,5
243,1
244,3
245,2
246,1
247,5
248,3
249,2
250,4
251,1
252,1
253,3
254,5
255,2
256,3
257,2
258,1
259,2
260,5
261,5
262,2
263,1
264,3
265,1
266,1
267,4
268,5
269,3
270,3
271,2
272,4
273,5
274,2
275,3
276,4
277,1
278,3
279,5
280,1
281,3
282,3
283,1
284,5
285,4
286,5
287,5
