,demand
0,2
1,5
2,2
3,3
4,4
5,3
6,2
7,2
8,5
9,3
10,4
11,2
12,2
13,4
14,5
15,5
16,2
17,5
18,1
19,5
20,2
21,5
22,3
23,3
24,4
25,3
26,5
27,4
28,1
29,3
30,5
31,3
32,2
33,1
34,1
35,4
36,1
37,2
38,3
39,5
40,3
41,3
42,1
43,1
44,4
45,4
46,4
47,1
48,1
49,2
50,1
51,1
52,4
53,3
54,5
55,5
56,1
57,3
58,4
59,1
60,5
61,5
62,4
63,2
64,3
65,1
66,4
67,2
68,1
69,3
70,4
71,5
72,1
73,4
74,1
75,5
76,3
77,3
78,3
79,4
80,2
81,4
82,1
83,2
84,3
85,1
86,1
87,4
88,2
89,3
90,1
91,2
92,3
93,4
94,1
95,4
96,2
97,5
98,5
99,5
100,4
101,3
102,3
103,5
104,3
105,2
106,2
107,3
108,1
109,4
110,1
111,3
112,2
113,1
114,3
115,1
116,1
117,3
118,3
119,3
120,4
121,2
122,1
123,3
124,2
125,1
126,1
127,2
128,5
129,5
130,2
131,1
132,4
133,1
134,1
135,1
136,4
137,1
138,3
139,1
140,3
141,3
142,1
143,3
144,1
145,5
146,3
147,4
148,4
149,1
150,1
151,5
152,2
153,2
154,4
155,4
156,4
157,5
158,4
159,1
160,5
161,4
162,3
163,3
164,2
165,3
166,1
167,3
168,3
169,1
170,2
171,5
172,1
173,3
174,1
175,5
176,1
177,1
178,3
179,1
180,3
181,4
182,5
183,2
184,3
185,3
186,5
187,1
188,2
189,2
190,4
191,3
192,5
193,3
194,3
195,3
196,3
197,2
198,3
199,3
200,5
201,1
202,5
203,4
204,3
205,5
206,1
207,2
208,3
209,2
210,4
211,2
212,3
213,3
214,5
215,4
216,1
217,4
218,1
219,5
220,5
221,4
222,2
223,2
224,1
225,1
226,2
227,5
228,2
229,1
230,4
231,1
232,3
233,2
234,4
235,1
236,4
237,5
238,4
239,5
240,3
241,1
242,1
243,5
244,3
245,3
246,5
247,5
248,3
249,4
250,3
251,2
252,1
253,4
254,1
255,2
256,2
257,2
258,4
259,5
260,1
261,1
262,5
263,3
264,2
265,3
266,4
267,4
268,2
269,3
270,5
271,4
272,2
273,1
274,2
275,5
276,1
277,1
278,3
279,4
280,3
281,5
282,1
283,1
284,2
285,1
286,5
287,5
