,demand
0,0
1,0
2,0
3,8
4,9
5,6
6,0
7,0
8,0
9,0
10,0
11,9
12,10
13,0
14,10
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,10
26,0
27,0
28,0
29,0
30,0
31,0
32,10
33,0
34,0
35,9
36,0
37,0
38,0
39,0
40,0
41,10
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,10
60,6
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,7
91,6
92,0
93,0
94,9
95,0
96,0
97,0
98,0
99,8
100,0
101,0
102,0
103,7
104,0
105,0
106,6
107,0
108,0
109,0
110,0
111,0
112,8
113,0
114,0
115,9
116,0
117,0
118,0
119,0
120,6
121,0
122,10
123,0
124,0
125,8
126,0
127,10
128,0
129,0
130,0
131,6
132,7
133,8
134,0
135,0
136,0
137,10
138,0
139,10
140,0
141,8
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,6
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,10
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,6
183,10
184,0
185,0
186,0
187,0
188,0
189,0
190,9
191,9
192,7
193,0
194,0
195,8
196,8
197,0
198,0
199,0
200,8
201,0
202,0
203,8
204,0
205,8
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,6
216,0
217,7
218,6
219,6
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,9
235,0
236,0
237,0
238,8
239,0
240,0
241,8
242,0
243,0
244,10
245,0
246,0
247,0
248,0
249,0
250,7
251,0
252,0
253,0
254,8
255,0
256,0
257,7
258,0
259,9
260,0
261,0
262,0
263,8
264,0
265,0
266,0
267,0
268,7
269,6
270,0
271,0
272,0
273,7
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,8
282,8
283,0
284,0
285,0
286,0
287,0
