,demand
0,3
1,1
2,5
3,2
4,5
5,5
6,3
7,1
8,1
9,5
10,1
11,5
12,5
13,1
14,4
15,4
16,5
17,5
18,4
19,5
20,5
21,3
22,2
23,2
24,3
25,4
26,3
27,2
28,1
29,5
30,3
31,5
32,1
33,2
34,5
35,2
36,4
37,2
38,4
39,1
40,1
41,5
42,4
43,2
44,4
45,5
46,4
47,3
48,2
49,1
50,2
51,5
52,5
53,3
54,3
55,4
56,4
57,2
58,2
59,3
60,3
61,1
62,5
63,4
64,5
65,2
66,3
67,1
68,1
69,4
70,1
71,3
72,2
73,5
74,3
75,5
76,1
77,2
78,3
79,5
80,1
81,3
82,4
83,5
84,1
85,5
86,1
87,3
88,5
89,2
90,3
91,2
92,5
93,5
94,1
95,2
96,2
97,1
98,5
99,1
100,2
101,3
102,4
103,4
104,1
105,4
106,5
107,3
108,2
109,5
110,2
111,5
112,1
113,1
114,4
115,3
116,2
117,1
118,4
119,3
120,1
121,3
122,2
123,2
124,3
125,3
126,2
127,1
128,1
129,4
130,1
131,2
132,5
133,2
134,5
135,3
136,5
137,3
138,4
139,4
140,2
141,5
142,1
143,3
144,2
145,3
146,4
147,5
148,3
149,1
150,1
151,1
152,3
153,3
154,4
155,4
156,3
157,4
158,5
159,2
160,1
161,5
162,2
163,1
164,5
165,4
166,5
167,4
168,5
169,4
170,3
171,2
172,1
173,1
174,2
175,2
176,4
177,1
178,2
179,3
180,4
181,4
182,4
183,1
184,3
185,2
186,3
187,4
188,1
189,4
190,3
191,4
192,1
193,1
194,1
195,1
196,2
197,3
198,3
199,4
200,2
201,3
202,4
203,4
204,5
205,5
206,1
207,5
208,3
209,4
210,2
211,3
212,5
213,1
214,5
215,3
216,1
217,1
218,3
219,4
220,4
221,3
222,4
223,5
224,5
225,1
226,5
227,2
228,2
229,2
230,2
231,3
232,1
233,5
234,3
235,2
236,2
237,4
238,2
239,1
240,3
241,5
242,4
243,3
244,1
245,5
246,4
247,3
248,5
249,4
250,5
251,5
252,1
253,5
254,3
255,3
256,2
257,4
258,4
259,5
260,4
261,1
262,2
263,1
264,3
265,3
266,1
267,1
268,2
269,3
270,5
271,4
272,4
273,3
274,4
275,2
276,3
277,3
278,1
279,1
280,5
281,2
282,5
283,2
284,5
285,3
286,5
287,3
