,demand
0,1
1,1
2,5
3,5
4,5
5,4
6,5
7,4
8,5
9,3
10,5
11,4
12,2
13,1
14,3
15,1
16,2
17,1
18,5
19,5
20,5
21,2
22,3
23,4
24,3
25,5
26,5
27,5
28,1
29,2
30,1
31,5
32,2
33,1
34,4
35,1
36,3
37,2
38,3
39,5
40,2
41,1
42,3
43,4
44,5
45,4
46,3
47,2
48,2
49,2
50,3
51,5
52,4
53,3
54,3
55,3
56,2
57,4
58,5
59,3
60,1
61,5
62,1
63,4
64,5
65,1
66,3
67,4
68,2
69,3
70,4
71,2
72,5
73,4
74,4
75,2
76,5
77,2
78,1
79,1
80,1
81,4
82,1
83,2
84,1
85,5
86,3
87,3
88,3
89,1
90,4
91,5
92,2
93,3
94,5
95,1
96,2
97,2
98,3
99,1
100,2
101,4
102,2
103,4
104,2
105,1
106,3
107,2
108,1
109,1
110,4
111,3
112,4
113,3
114,4
115,1
116,2
117,2
118,5
119,1
120,3
121,4
122,1
123,1
124,4
125,5
126,1
127,1
128,2
129,2
130,1
131,1
132,2
133,2
134,3
135,1
136,4
137,4
138,5
139,3
140,2
141,1
142,5
143,1
144,4
145,4
146,5
147,3
148,2
149,1
150,3
151,4
152,1
153,1
154,1
155,4
156,5
157,4
158,1
159,1
160,2
161,3
162,2
163,5
164,1
165,2
166,3
167,3
168,2
169,2
170,3
171,3
172,1
173,5
174,1
175,2
176,1
177,2
178,5
179,2
180,4
181,4
182,1
183,1
184,3
185,4
186,4
187,1
188,1
189,4
190,3
191,3
192,2
193,2
194,4
195,4
196,3
197,3
198,3
199,1
200,1
201,3
202,2
203,5
204,4
205,3
206,4
207,3
208,1
209,5
210,3
211,3
212,5
213,2
214,2
215,3
216,4
217,1
218,4
219,4
220,4
221,2
222,3
223,2
224,1
225,2
226,5
227,5
228,2
229,5
230,4
231,1
232,3
233,2
234,5
235,2
236,1
237,5
238,5
239,1
240,1
241,3
242,1
243,3
244,4
245,1
246,5
247,4
248,1
249,5
250,4
251,2
252,5
253,4
254,4
255,3
256,4
257,2
258,5
259,3
260,2
261,2
262,2
263,3
264,3
265,2
266,5
267,3
268,5
269,4
270,5
271,4
272,2
273,5
274,1
275,4
276,2
277,4
278,1
279,3
280,4
281,2
282,1
283,5
284,1
285,3
286,1
287,2
