,demand
0,2
1,1
2,1
3,2
4,3
5,2
6,4
7,3
8,1
9,1
10,3
11,3
12,4
13,1
14,3
15,4
16,5
17,1
18,3
19,2
20,3
21,2
22,1
23,3
24,3
25,3
26,2
27,2
28,2
29,4
30,5
31,1
32,3
33,3
34,4
35,4
36,4
37,3
38,3
39,2
40,4
41,4
42,1
43,5
44,4
45,4
46,1
47,3
48,5
49,2
50,3
51,4
52,3
53,3
54,1
55,3
56,1
57,5
58,3
59,1
60,3
61,3
62,4
63,3
64,5
65,2
66,5
67,3
68,1
69,5
70,1
71,5
72,4
73,5
74,3
75,5
76,1
77,4
78,3
79,2
80,5
81,2
82,3
83,5
84,2
85,2
86,3
87,4
88,1
89,5
90,2
91,4
92,5
93,3
94,3
95,1
96,1
97,2
98,1
99,5
100,5
101,2
102,4
103,1
104,4
105,5
106,1
107,5
108,1
109,3
110,3
111,5
112,1
113,3
114,4
115,4
116,2
117,1
118,4
119,5
120,5
121,3
122,5
123,2
124,1
125,1
126,3
127,4
128,4
129,1
130,3
131,5
132,5
133,4
134,4
135,3
136,3
137,2
138,2
139,5
140,1
141,1
142,5
143,5
144,4
145,5
146,3
147,2
148,1
149,2
150,1
151,5
152,1
153,4
154,5
155,5
156,5
157,4
158,1
159,5
160,5
161,4
162,2
163,4
164,1
165,4
166,1
167,1
168,4
169,4
170,2
171,1
172,2
173,3
174,3
175,3
176,5
177,1
178,3
179,5
180,3
181,5
182,3
183,1
184,1
185,2
186,2
187,2
188,1
189,4
190,3
191,3
192,3
193,1
194,2
195,5
196,4
197,5
198,3
199,3
200,3
201,4
202,2
203,2
204,3
205,5
206,2
207,1
208,5
209,1
210,4
211,2
212,5
213,1
214,4
215,5
216,4
217,4
218,5
219,2
220,4
221,3
222,5
223,2
224,1
225,5
226,4
227,5
228,2
229,1
230,4
231,1
232,5
233,1
234,5
235,3
236,4
237,2
238,3
239,1
240,3
241,5
242,3
243,3
244,4
245,3
246,1
247,4
248,4
249,5
250,3
251,4
252,1
253,1
254,3
255,3
256,2
257,3
258,1
259,1
260,3
261,3
262,2
263,4
264,3
265,2
266,4
267,2
268,5
269,2
270,3
271,1
272,4
273,4
274,4
275,2
276,4
277,1
278,5
279,4
280,3
281,2
282,4
283,1
284,3
285,2
286,5
287,5
