,demand
0,0
1,0
2,0
3,0
4,8
5,0
6,7
7,7
8,7
9,0
10,9
11,0
12,0
13,0
14,0
15,0
16,9
17,10
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,10
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,7
41,0
42,0
43,0
44,0
45,0
46,7
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,9
55,0
56,0
57,0
58,0
59,0
60,7
61,9
62,0
63,0
64,0
65,0
66,10
67,6
68,0
69,0
70,0
71,7
72,7
73,0
74,0
75,0
76,7
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,9
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,10
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,8
101,0
102,7
103,10
104,7
105,0
106,0
107,0
108,0
109,0
110,7
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,7
120,6
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,9
129,0
130,0
131,0
132,0
133,0
134,0
135,8
136,0
137,6
138,0
139,0
140,0
141,0
142,10
143,0
144,8
145,0
146,0
147,0
148,0
149,7
150,0
151,0
152,8
153,0
154,10
155,0
156,6
157,0
158,0
159,0
160,0
161,0
162,0
163,9
164,6
165,0
166,7
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,6
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,8
193,0
194,0
195,8
196,0
197,0
198,7
199,0
200,9
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,9
217,0
218,0
219,0
220,0
221,7
222,9
223,0
224,0
225,0
226,0
227,0
228,10
229,0
230,6
231,0
232,6
233,0
234,0
235,0
236,0
237,8
238,0
239,8
240,0
241,0
242,9
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,7
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,9
265,9
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,8
279,0
280,6
281,9
282,0
283,0
284,6
285,0
286,0
287,0
